detectedEmotion,emotion,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
neutral,positive,"[Ogląda, się, tą, zgoła, infantylną, olimpiadę, spod, znaku, ""boys, will, be, boys"", z, rosnącym, rozbawieniem, a, zarazem, uznaniem, dla, reżyserki, jak, wiele, ciekawych, obserwacji, potrafi, wyciągnąć, ze, spiętrzenia, kilku, absurdów, na, ograniczonej, przestrzeni]",8.0,0.0,"Ogląda się tą zgoła infantylną olimpiadę spod znaku ""boys will be boys"" z rosnącym rozbawieniem, a zarazem uznaniem dla reżyserki, jak wiele ciekawych obserwacji potrafi wyciągnąć ze spiętrzenia kilku absurdów na ograniczonej przestrzeni.",33.0,33.0,0.0
positive,positive,"[Z, filmów, greckiej, nowej, fali, jakie, zawędrowały, do, Polski, Chevalier, jest, jednym, z, najlepszych, Nie, ma, w, nim, może, takiej, formalnej, dezynwoltury, jak, w, znakomitym, Płomieniu, jednak, niegłupie, kino, na, którym, można, się, pośmiać, pojawia, się, tak, rzadko, że, przegapienie, obrazu, Tsangari, byłoby, niedopuszczalne]",8.0,0.022727272727272728,"Z filmów greckiej nowej fali, jakie zawędrowały do Polski, Chevalier jest jednym z najlepszych. Nie ma w nim może takiej formalnej dezynwoltury jak w znakomitym Płomieniu, jednak niegłupie kino, na którym można się pośmiać pojawia się tak rzadko, że przegapienie obrazu Tsangari byłoby niedopuszczalne.",44.0,44.0,2.0
neutral,positive,"[Ciepło, i, błyskotliwie, sprzeciwia, się, podbijaniu, legitymacji, męskiej, dominacji, a, raczej, z, umiejętnym, sarkazmem, i, świetnie, rozłożoną, ironią, bez, ośmieszania, wciąga, nas, za, kulisy, człowieczeństwa]",7.5,0.0,"Ciepło i błyskotliwie sprzeciwia się podbijaniu legitymacji męskiej dominacji, a raczej z umiejętnym sarkazmem i świetnie rozłożoną ironią, bez ośmieszania, wciąga nas za kulisy człowieczeństwa.",25.0,25.0,1.0
neutral,positive,"[To, co, naprawdę, sprzedaje, ten, film, to, sposób, podania, Wczasowiczom, reżyserka, wycięła, jakiekolwiek, poczucie, humoru, każdą, bzdurę, wszyscy, traktują, z, wyjątkową, powagą, a, rozmowy, to, miks, czegoś, między, dziecięcymi, sprzeczkami, a, spotkaniami, biznesowymi]",7.0,0.0,"To, co naprawdę sprzedaje ten film, to sposób podania. Wczasowiczom reżyserka wycięła jakiekolwiek poczucie humoru - każdą bzdurę wszyscy traktują z wyjątkową powagą, a rozmowy to miks czegoś między dziecięcymi sprzeczkami a spotkaniami biznesowymi.",34.0,33.0,2.0
positive,positive,"[Ciekawy, temat, ważne, przemyślenia, autentyczność]",7.0,0.2,"Ciekawy temat, ważne przemyślenia, autentyczność.",5.0,5.0,1.0
neutral,positive,"[Z, pewnością, warta, uwagi, produkcja, która, prezentuje, wysokim, poziom, zarówno, w, warstwie, fabularnej, jak, i, audiowizualnej]",7.0,0.0,"Z pewnością warta uwagi produkcja, która prezentuje wysokim poziom zarówno w warstwie fabularnej, jak i audiowizualnej.",16.0,16.0,1.0
neutral,positive,"[Jest, bez, wątpienia, przykładem, wybitnego, filmowego, rzemiosła, Wspaniale, skonstruowaną, filmową, maszynką, która, jednak, nie, mogę, uwolnić, się, od, tej, myśli, działa, chyba, trochę, na, jałowym, biegu]",7.0,0.0,"Jest bez wątpienia przykładem wybitnego filmowego rzemiosła. Wspaniale skonstruowaną filmową maszynką, która jednak - nie mogę uwolnić się od tej myśli - działa chyba trochę na jałowym biegu.",28.0,26.0,1.0
negative,positive,"[Obraz, bardzo, ironiczny, wręcz, prześmiewczy, lekki, ale, i, pełen, złośliwości, Zabawa, na, jachcie, wciąga, nie, tylko, służących, którym, się, udziela, ale, i, widzów]",6.7,-0.043478260869565216,"Obraz bardzo ironiczny, wręcz prześmiewczy, lekki, ale i pełen złośliwości. Zabawa na jachcie wciąga nie tylko służących, którym się udziela ale i widzów.",23.0,23.0,3.0
negative,positive,"[W, przewrotny, sposób, opowiada, o, kryzysie, męskości, doprowadzając, rywalizację, do, granic, absurdu]",6.7,-0.125,"W przewrotny sposób opowiada o kryzysie męskości, doprowadzając rywalizację do granic absurdu.",12.0,12.0,1.0
neutral,positive,"[Dzieje, się, tu, stosunkowo, niewiele, a, przynajmniej, na, pierwszym, planie, Na, drugim, jest, zdecydowanie, ciekawiej, Trzeba, tylko, do, niego, dotrzeć]",6.0,0.0,"Dzieje się tu stosunkowo niewiele, a przynajmniej na pierwszym planie. Na drugim jest zdecydowanie ciekawiej. Trzeba tylko do niego dotrzeć.",20.0,20.0,0.0
neutral,negative,"[Miał, być, komedią, ale, bawi, stosunkowo, rzadko, Pojawiają, się, w, nim, też, sceny, przedstawiające, zachowania, bohaterów, wręcz, żenujące]",5.0,0.0,"Miał być komedią, ale bawi stosunkowo rzadko. Pojawiają się w nim też sceny przedstawiające zachowania bohaterów wręcz żenujące.",18.0,18.0,1.0
neutral,negative,"[Miejscami, się, wlecze, przypomina, jednostronną, karykaturę, niemniej, feministkom, na, pewno, się, spodoba]",5.0,0.0,"Miejscami się wlecze, przypomina jednostronną karykaturę, niemniej feministkom na pewno się spodoba.",12.0,12.0,0.0
neutral,positive,"[Jest, dziełem, dotykającym, wybitności, Trudno, nie, zachwycić, się, niezwykłą, umysłową, i, filmową, kulturą, autora, wolną, od, pretensji, erudycją, swobodą, i, subtelnością, prowadzenia, wywodu]",9.0,0.0,"Jest dziełem dotykającym wybitności. Trudno nie zachwycić się niezwykłą umysłową i filmową kulturą autora, wolną od pretensji erudycją, swobodą i subtelnością prowadzenia wywodu.",23.0,23.0,0.0
neutral,positive,"[Robi, kolosalne, wrażenie, dzięki, dyskretnej, metodzie, realizacji, oraz, nowej, oryginalnej, formie, łączącej, różne, gatunki]",8.3,0.0,"Robi kolosalne wrażenie dzięki dyskretnej metodzie realizacji oraz nowej, oryginalnej formie łączącej różne gatunki.",14.0,14.0,1.0
neutral,positive,"[Metaforyczna, opowieść, o, historii, Chile, opowiedziana, przez, pryzmat, specyficznego, położenia, tego, kraju, na, globie, ziemskim, jego, krajobrazu, i, otoczenia, naturalnego, w, postaci, gór, pustyni, i, oceanu]",8.0,0.0,"Metaforyczna opowieść o historii Chile opowiedziana przez pryzmat specyficznego położenia tego kraju na globie ziemskim, jego krajobrazu i otoczenia naturalnego w postaci gór, pustyni i oceanu.",26.0,26.0,0.0
neutral,positive,"[Perełka, wśród, współczesnego, dokumentu]",8.0,0.0,Perełka wśród współczesnego dokumentu.,4.0,4.0,0.0
neutral,positive,"[Niezwykły, dokument, zachwycający, swoją, spokojną, uduchowioną, formą, który, przez, nią, może, się, też, wydać, niektórym, widzom, dość, trudny, w, odbiorze, Warto, jednak, zaryzykować, i, spróbować, poznać, tajemnicę, ""Perłowego, guzika"", bo, jest, jedyny, w, swoim, rodzaju]",7.0,0.0,"Niezwykły dokument, zachwycający swoją spokojną, uduchowioną formą, który przez nią może się też wydać niektórym widzom dość trudny w odbiorze. Warto jednak zaryzykować i spróbować poznać tajemnicę ""Perłowego guzika"", bo jest jedyny w swoim rodzaju.",35.0,35.0,3.0
negative,positive,"[Nie, każdego, meto, Guzmana, typowa, bardziej, dla, literackiego, eseju, przekona, wydobyte, tu, związki, można, uznać, za, zbyt, naciągane, przejścia, zbyt, dowolne, kosmiczny, kontekst, dla, doczesnych, zbrodni, nieco, pretensjonalny, a, głos, reżysera, dobiegający, zza, ekranu, zbyt, rozegzaltowany, Ale, niecodzienne, kino, nie, ma, dwóch, zdań]",6.7,-0.023255813953488372,"Nie każdego meto Guzmana, typowa bardziej dla literackiego eseju, przekona: wydobyte tu związki można uznać za zbyt naciągane, przejścia - zbyt dowolne, kosmiczny kontekst dla doczesnych zbrodni - nieco pretensjonalny, a głos reżysera dobiegający zza ekranu - zbyt rozegzaltowany. Ale niecodzienne kino, nie ma dwóch zdań.",46.0,43.0,6.0
neutral,positive,"[Guzmán, ze, swoją, emocjonalną, narracją, wywoływaniem, duchów, i, opowieściami, o, kwazarach, wplecionymi, w, wywiady, z, dawnymi, dysydentami, to, dla, mnie, bardziej, szaman, niż, dokumentalista]",6.0,0.0,"Guzmán, ze swoją emocjonalną narracją, wywoływaniem duchów i opowieściami o kwazarach wplecionymi w wywiady z dawnymi dysydentami, to dla mnie bardziej szaman niż dokumentalista.",24.0,24.0,2.0
neutral,positive,"[Przede, wszystkim, świetne, zdjęcia, emocjonujące, fragmenty, wyścigu, a, także, mrożące, krew, w, żyłach, sceny, dramatycznych, kolizji]",6.0,0.0,"Przede wszystkim świetne zdjęcia, emocjonujące fragmenty wyścigu, a także mrożące krew w żyłach sceny dramatycznych kolizji.",16.0,16.0,0.0
neutral,positive,"[Miłośników, czterech, kółek, nie, trzeba, będzie, długo, namawiać, aby, sięgnęli, po, dokument, Erskinea, Ci, którzy, w, samochodach, zajmują, wyłącznie, fotel, pasażera, a, hamulec, mylą, ze, sprzęgłem, również, powinni, znaleźć, tu, coś, dla, siebie]",6.0,0.0,"Miłośników czterech kółek nie trzeba będzie długo namawiać, aby sięgnęli po dokument Erskine'a. Ci, którzy w samochodach zajmują wyłącznie fotel pasażera, a hamulec mylą ze sprzęgłem, również powinni znaleźć tu coś dla siebie.",33.0,33.0,1.0
neutral,negative,"[Bardzo, jest, to, wszystko, efektownie, nakręcone, i, dla, miłośników, tego, sportu, niezależnie, od, płci, film, będzie, prawdziwą, gratką, Nie, muszę, też, chyba, dodawać, że, tempo, ma, dobre]",5.0,0.0,"Bardzo jest to wszystko efektownie nakręcone i dla miłośników tego sportu - niezależnie od płci! - film będzie prawdziwą gratką. Nie muszę też chyba dodawać, że tempo ma dobre.",29.0,27.0,1.0
neutral,positive,"[Przeciętnie, wykonany, recykling, pomysłów, z, całej, antologii]",6.0,0.0,Przeciętnie wykonany recykling pomysłów z całej antologii.,7.0,7.0,1.0
neutral,negative,"[Dobre, dowcipne, z, niezłym, tempem, świetnie, animowane, ale, z, dwoma, problemami]",5.0,0.0,"Dobre, dowcipne, z niezłym tempem, świetnie animowane, ale z dwoma problemami.",11.0,11.0,0.0
neutral,negative,"[Jest, animacją, piękną, kolorową, i, przepełnioną, atrakcyjnymi, scenografiami, Odnosi, się, wręcz, wrażenie, że, twórcy, przyprawiającymi, o, oczopląs, krajobrazami, chcieli, zastąpić, sensowną, opowieść, Niestety, tak, to, nie, działa]",5.0,0.0,"Jest animacją piękną, kolorową i przepełnioną atrakcyjnymi scenografiami. Odnosi się wręcz wrażenie, że twórcy przyprawiającymi o oczopląs krajobrazami chcieli zastąpić sensowną opowieść. Niestety, tak to nie działa.",27.0,27.0,2.0
neutral,negative,"[Pełno, w, tym, filmie, podobieństw, a, schemat, fabuły, dobrze, jest, znany, z, poprzednich, części]",5.0,0.0,"Pełno w tym filmie podobieństw, a schemat fabuły dobrze jest znany z poprzednich części.",14.0,14.0,0.0
negative,negative,"[Początek, zachęcający, końcówka, daje, radę, środek, słaby]",5.0,-0.19047619047619047,"Początek zachęcający, końcówka daje radę, środek słaby.",7.0,7.0,1.0
negative,negative,"[Z, jednej, strony, wydaje, się, że, seria, nic, nie, traci, ze, swojego, uroku, Z, drugiej, jednak, można, odczuć, pewne, wyczerpanie, komediowego, potencjału]",5.0,-0.09090909090909091,"Z jednej strony wydaje się, że seria nic nie traci ze swojego uroku. Z drugiej jednak można odczuć pewne wyczerpanie komediowego potencjału.",22.0,22.0,1.0
positive,negative,"[Brak, uroku, a, i, z, humorem, nie, jest, najlepiej, Na, szczęście, są, sympatyczni, bohaterowie, Choć, tym, razem, nawet, ich, za, dużo]",5.0,0.09523809523809523,"Brak uroku, a i z humorem nie jest najlepiej. Na szczęście są sympatyczni bohaterowie. Choć tym razem nawet ich za dużo.",21.0,21.0,1.0
neutral,negative,"[Blue, Sky, Studios, oraz, Twentieth, Century, Fox, Animation, powinni, pozwolić, odejść, swoim, bohaterom, w, stronę, zachodzącego, Słońca, a, resztę, ich, przygód, zostawić, wyobraźni, widzów]",4.0,0.0,"Blue Sky Studios oraz Twentieth Century Fox Animation powinni pozwolić odejść swoim bohaterom w stronę zachodzącego Słońca, a resztę ich przygód zostawić wyobraźni widzów.",24.0,24.0,0.0
neutral,negative,"[Nie, jest, źle, ale, można, odczuć, wrażenie, że, seria, ta, już, się, wypaliła]",4.0,0.0,"Nie jest źle, ale można odczuć wrażenie, że seria ta już się wypaliła.",13.0,13.0,1.0
neutral,negative,"[Piąta, odsłona, walcząca, o, uwagę, widza, najmniej, wyszukanymi, środkami, jest, już, definitywnym, argumentem, za, tym, że, czas, najwyższy, zostawić, też, serię, na, lodzie]",4.0,0.0,"Piąta odsłona, walcząca o uwagę widza najmniej wyszukanymi środkami, jest już definitywnym argumentem za tym, że czas najwyższy zostawić też serię na lodzie.",23.0,23.0,1.0
neutral,negative,"[Lody, stopniały, czar, prysł]",3.3,0.0,"Lody stopniały, czar prysł.",4.0,4.0,0.0
neutral,negative,"[Inteligentne, poczucie, humoru, z, pierwszej, części, cyklu, ustępuje, tu, miejsca, marnym, dowcipom, związanym, z, fekaliami, oraz, anatomicznymi, częściami, ciała, a, charakterystyczny, humor, sytuacyjny, jest, wyraźnie, prowokowany, i, wywoływany, na, siłę]",3.0,0.0,"Inteligentne poczucie humoru z pierwszej części cyklu ustępuje tu miejsca marnym dowcipom związanym z fekaliami oraz anatomicznymi częściami ciała, a charakterystyczny humor sytuacyjny jest wyraźnie prowokowany i wywoływany na siłę.",30.0,30.0,2.0
neutral,positive,"[Jason, Bourne, powrócił, w, wielkim, stylu]",8.0,0.0,Jason Bourne powrócił w wielkim stylu.,6.0,6.0,0.0
positive,positive,"[Naprawdę, świetnie, zrealizowane, kino, akcji]",8.0,0.2,Naprawdę świetnie zrealizowane kino akcji.,5.0,5.0,1.0
neutral,positive,"[Naprawdę, dokładnie, tego, oczekiwałem]",8.0,0.0,"Naprawdę, dokładnie tego oczekiwałem.",4.0,4.0,1.0
neutral,positive,"[Jest, jak, noworoczne, fajerwerki, Pełen, ekscytacji, i, napięcia, barwnych, zaskoczeń, i, oczekiwanych, wybuchów]",8.0,0.0,"Jest jak noworoczne fajerwerki. Pełen ekscytacji i napięcia, barwnych zaskoczeń i oczekiwanych wybuchów.",13.0,13.0,1.0
neutral,positive,"[Jeden, z, najlepszych, akcyjniaków, tego, roku]",7.5,0.0,Jeden z najlepszych akcyjniaków tego roku.,6.0,6.0,0.0
negative,positive,"[Nie, jest, to, może, produkt, idealny, w, kilku, fragmentach, bywa, naiwny, w, innych, zbyt, banalnie, podchodzi, do, opisanego, wyżej, problemu, inwigilacji, Z, drugiej, strony, jest, to, dla, mnie, jedna, z, wyróżniających, się, superprodukcji, tego, lata, nawet, niegłupia, zrealizowana, z, serduchem]",7.3,-0.025,"Nie jest to może produkt idealny, w kilku fragmentach bywa naiwny, w innych zbyt banalnie podchodzi do opisanego wyżej problemu inwigilacji. Z drugiej strony jest to dla mnie jedna z wyróżniających się superprodukcji tego lata, nawet niegłupia, zrealizowana z serduchem.",40.0,40.0,3.0
positive,positive,"[Trzymające, w, napięciu, kino, sensacyjne]",7.0,0.2,Trzymające w napięciu kino sensacyjne.,5.0,5.0,1.0
positive,positive,"[Trzymający, w, napięciu, film, akcji, nakręcony, kamerą, z, ręki, imponujący, paradokumentalnym, charakterem, oraz, świetnym, dynamicznym, montażem]",7.0,0.125,"Trzymający w napięciu film akcji, nakręcony kamerą z ręki, imponujący paradokumentalnym charakterem oraz świetnym, dynamicznym montażem.",16.0,16.0,1.0
negative,positive,"[Mimo, pewnej, wtórności, najnowszy, Bourne, jest, kinem, akcji, pod, względem, realizacyjnym, dopiętym, na, ostatni, guzik]",7.0,-0.06666666666666667,"Mimo pewnej wtórności, najnowszy Bourne jest kinem akcji pod względem realizacyjnym dopiętym na ostatni guzik.",15.0,15.0,2.0
neutral,positive,"[Szybki, hitech, thriller, Bez, przystanków, bez, przerwy, na, papierosa, bez, ustanku, w, biegu]",7.0,0.0,"Szybki hi-tech thriller. Bez przystanków, bez przerwy na papierosa, bez ustanku w biegu.",13.0,13.0,2.0
positive,positive,"[Świetna, i, obowiązkowa, rozrywka, dla, fanów, serii, a, jednocześnie, sposób, na, przełamanie, rutyny, i, monotonii, zarażonych, techniką, CGI, sensacyjnych, produkcji, ostatnich, lat]",7.0,0.045454545454545456,"Świetna i obowiązkowa rozrywka dla fanów serii, a jednocześnie sposób na przełamanie rutyny i monotonii zarażonych techniką CGI sensacyjnych produkcji ostatnich lat.",22.0,22.0,1.0
negative,positive,"[Jason, Bourne, powrócił, serwując, nam, silne, uderzenie]",7.0,-0.08571428571428572,Jason Bourne powrócił serwując nam silne uderzenie.,7.0,7.0,1.0
positive,positive,"[Choć, nowy, Bourne, nie, jest, tak, świeży, i, błyskotliwy, jak, jego, poprzednik, to, daje, nadzieję, na, przyszłość, na, ewolucję, serii, jak, i, bohatera]",6.7,0.07453416149068323,"Choć nowy Bourne nie jest tak świeży i błyskotliwy, jak jego poprzednik, to daje nadzieję na przyszłość na ewolucję serii, jak i bohatera.",23.0,23.0,3.0
positive,positive,"[Ja, to, wszystko, kupuję, na, pewno, nie, z, aż, tak, rozdziawioną, paszczą, jak, na, Bondzie, ale, w, kategoriach, filmu, o, młócce, ""Jason, Bourne"", wyznacza, solidny, standard]",6.7,0.057692307692307696,"Ja to wszystko kupuję, na pewno nie z aż tak rozdziawioną paszczą jak na Bondzie, ale w kategoriach filmu o młócce ""Jason Bourne"" wyznacza solidny standard.",26.0,26.0,1.0
positive,positive,"[Atrakcyjne, kino, które, może, nie, zaskakuje, ale, na, pewno, nie, nudzi]",6.7,0.09090909090909091,"Atrakcyjne kino, które może nie zaskakuje, ale na pewno nie nudzi.",11.0,11.0,1.0
neutral,positive,"[Twórcy, zrobili, wszystko, by, uwiarygodnić, sensacyjną, historię, nasączając, ją, kolorytem, bieżących, afer, politycznych]",6.7,0.0,"Twórcy zrobili wszystko, by uwiarygodnić sensacyjną historię, nasączając ją kolorytem bieżących afer politycznych.",13.0,13.0,0.0
neutral,positive,"[Nie, ukrywam, że, po, reżyserze, takich, perełek, jak, ""Ultimatum, Bourne""a"", i, ""Kapitan, Phillips"", oczekiwałem, czegoś, lepszego, i, bardziej, zaskakującego]",6.5,0.0,"Nie ukrywam, że po reżyserze takich perełek jak ""Ultimatum Bourne""a"" i ""Kapitan Phillips"" oczekiwałem czegoś lepszego i bardziej zaskakującego.",19.0,19.0,0.0
