comment,emotion,rate
Jesli chodzi o wygląd to z pomysłem :) jesli chodzi o walory smakowe niestety nie przetestowane gdyż był to prezent :),positive,5
"Czekoladki o wspaniałym smaku z dodatkiem papryczki habanero, wspaniałe dla smakosza ostrych rzeczy",positive,4.0
produkt z wysokiej jakości czekolady,positive,5
"Rewelacyjna jakość produktów; piękne, estetyczne opakowania plus dobra cena = ideał!  Polecam produkty z całego serca! :)",positive,5
"BAAARDZo smaczne, pycha",positive,5
"kupiłam zestaw czekoladek w kształcie samolotów, czekoladki były całkiem sporych rozmiarów w dodatku pięknie wyglądały i jak zawsze pysznie smakowały, a frajda z prezentu była nieziemska :)",positive,5
Zestawy na Dzień Chłopca dla moich Mężczyzn okazały się strzałem w dziesiątkę! To był pyszny czekoladowy dzień :),positive,5
Każde czekoladki  były niebem w gębie.,positive,5
Pyszne i rewelacyjne.,positive,5
Bardzo dobra jakość produktu,positive,5
"Swieaza, aromatyczna, domowa- pycha !",positive,5
"Produkt zgodny z opisem, solidnie zapakowany, eleganckie pudełeczko i smaczny :)",positive,5
Najpyszniejsza czekolada jaką jadłam!!! można znaleźć prezent dla każdego,positive,5
Smaczne i ładnie zapakowane,positive,5
czekoladki pyszne,positive,4.0
Fantastyczny - sprawił wielką radość :),positive,5
"Zestaw aut i motorow rewelacja!
Czekoladowy smartphone - cos dla każdego gadzeciarza!",positive,5
czekoladki były przekierowane na prezent więc nie widziałam ich osobiście (tylko na przesłanym zdjęciu) . Osoba obdarowana  jest  zadowolona. Super pomysł na prezent .,positive,5
pyszności!jak to powiedziala mama :P,positive,5
Pierwsza klasa!!!,positive,5
Czekoladki rozpływają się w ustach. Salmak prawdziwej czekolady a nie syfu czekoladopodobnego że sklepu.,positive,5
Bardzo dokładne i ładne wykonanie,positive,5
"Zgodny ze zdjęciem, solidnie zapakowany",positive,5
Świetne czekoladki!,positive,5
przepyszne i piekne,positive,4.0
Czekoladki przepyszne. A wzornictwo dodatkowo podkreśla smak :),positive,5
Czekoladki są bombowe - smaczne i pięknie wyglądają.,positive,5
"Bardzo dobre czekolady, precyzyjnie wykonane.",positive,5
"Bardzo ładne, eleganckie opakowanie, a w środku pięknie wykonane figurki z przepysznej czekolady. 
Taki prezent zawsze zda egzamin u łasuchów!",positive,5
Rewelacyjny prezent. Fantastyczne zapakowanie. Wyjątkowy smak.,positive,5
Czekoladki robią furorę zarówno smaiem i wyglądem.,positive,5
Wyśmienita,positive,5
smaczne  polecammm,positive,5
wygladaja apetycznie szkoda ich zjesc:p,positive,4.0
"Czekoladki ładnie zapakowane, prezentują się super.",positive,4.0
Rewelacja! Super prezent!,positive,5
"Zestaw czekoladek ""Baby"" z okazji narodzin dziecka.
Fajny produkt, starannie wykonany, idealny jako prezent również z okazji ""ogłoszenia ciąży"" rodzinie.",positive,5
"super produkty, smakowity prezent",positive,5
Fajne na prezent i w dodatku smaczne!!!,positive,5
bardzo wysoka jakość,positive,4.0
Produkt najwyższej jakości. Polecam,positive,5
Produkt taki jak zamówiony. Bardzo pyszne czekoladki!,positive,5
wszytko ok,positive,5
Super okazjonalny prezent.,positive,5
PYSZNOŚCI :-),positive,5
zgodny z opisem,positive,4.0
"Czekoladki jako prezent sprawdziły się rewelacyjnie. Świetna opcja z własnym zaprojektowaniem czekoladek, opakowanie piękne, świetne zabezpieczenie przed upałem.... Polecam!!! Radość z prezentu (chociaż to TYLKO czekoladki) bezcenna :)",positive,5
"czekolada w kształcie serca świetnie wyglądała, do tego smaczne dodatki - polceam",positive,5
produkt pyszny i ładnie wyglądający,positive,5
"Produkt oryginalny, ciekawe smaki, pyszne.",positive,4.0
"Słodkie, pyszne, piękne",positive,5
wspaniały!,positive,5
"Szczegółowo wykonane czekoladki w zabawnych formach. Idealne jako prezent, serdecznie polecam !",positive,5
REWELACJA!!!!!,positive,5
"Niestety, osoba obdarowana jak dotąd nie podzieliła się opinią na temat zalet lub wad czekoladek.",positive,4.0
"rewelacja, pyszne, piękne",positive,5
Pięknie zapakowana pychotka.,positive,5
"Pięknie wykonane, pyszne i elegancko zapakowane. W pełni pozytywny odbiór, idealne na prezent.",positive,5
Doskonała czekolada i wzory na każdą okazję.,positive,5
Produkt jest godny polecenia!,positive,5
"Piękne, pyszne, polecam!",positive,5
pysznie:),positive,5
"Bardzo ładnie zapakowane, oryginalny pomysł na wykonanie, dzieciakom smakowało, dla dorosłych czekolada jak każda inna. Szkoda, że za dużą ceną jest malutkie opakowanie.",positive,4.0
Rewelacyjne wykonanie,positive,5
"Wygląd czekoladek, pomysł na nie - rewelacja. Zestaw dla prawdziwej kobiety ;-)
Smaku nie poznałam,gdyż był to prezent,ale obdarowany twierdzi, że przepyszne! :-)",positive,5
Bardzo fajne,positive,4.0
"Ślicznie zapakowane, przepyszne, cudnie wyglądają.",positive,5
"Pyszne czekoladki, pięknie zapakowane.",positive,5
"smaczny, pięknie wygląda, dostarcza wiele szczęścia a o to w tym wszystkim chodzi",positive,5
"Wszystko sprawnie, szybko i na czas. Obdarowany bardzo cieszył się ze słodkiego prezentu. Polecam Chocolissimo!!!!!",positive,4.0
Pięknie wykonane czekoladki,positive,4.0
"Eleganckie opakowanie, smaczne pralinki, nie rozpuściły się w upale, dzięki wkładowi chłodzącemu. Trochę za słabo widoczny produkt w pudełku - obdarowany nie wie, co tak właściwie otrzymał. Za to po otwarciu jest mile zaskoczony.",positive,5
bardzo dobre czekoladki o oryginalnym smaku i kształcie  gorąco polecam,positive,5
Piękne pudelko w nim pyszne czekoladki na Dzien Ojca. Pdelko drewniane pieknie zdobione.,positive,5
Czekoladki są wyśmienite!,positive,5
pralinki przepyszne i ślicznie zapakowane,positive,5
"Ładnie zapakowane, w dobrym stanie dostarczone - a przede wszystkim pyszne czekoladki!",positive,5
"produkt zgodny z opisem, jednak za taką cenę spodziewałam się większych figurek z czekolady",positive,4.0
Pyszne i piekne,positive,5
Super super super!,positive,5
"Rewelacyjne opakowanie jak w smak czekoladek. Wspaniale na prezent, ktory ucieszy kazdego .",positive,5
smaczne i ładnie zapakowane.,positive,4.0
Czekoladki bardzo smaczne.,positive,4.0
Oryginalny pomysł na prezent,positive,5
"Czekoladki przepyszne, pomysłowe opakowanie. Jedyna wadą jest wysoka cena, a zbyt mała zawartość (małe opakowanie).",positive,4.0
Wyśmienity w wyglądzie i smaku.,positive,5
czekoladki wyglądały apetycznie (kupione w prezencie),positive,4.0
Czekoladki bardzo smaczne!,positive,5
"Elegancko zapakowane,bardzo stylowe,nie otwierałam bo to był prezent dla wychowawczyni na zakończenie roku szkolnego.",positive,5
Ładne zapakowane i smaczne czekoladki,positive,5
"Zgodnie z wymaganiami, idealny z opisem.",positive,5
zgodność oferty z produktem otrzymanym,positive,4.0
"Tata zachwycony prezentem, więc to mówi samo za siebie;)",positive,5
"Jestem bardzo zadowolona z ciekawych pomysłów na prezent,możliwości wyboru dodatków. Czekoladki bardzo dobre i urozmaicone.",positive,4.0
Pyszne ,positive,4.0
"Wszystko super. Rodzice mówili, że smaczne :)",positive,5
"Bardzo przyjemny i pięknie wykończony produkt, smak czekolad rewelacyjny.",positive,5
Produkty piękne i pyszne! Polecam,positive,5
Pyszne czekoladki. Ładnie zapakowane.,positive,5
Cudowny! Radość po jego otrzymaniu - bezcenna! Gorąco polecam!,positive,5
bardzo dobra jakość,positive,5
Zestaw Air Show to idelany pomysł na preznet dla zawodowego pilota i nie tylko . Po prostu dla kazdego miłosnika podniebnych opowiesci,positive,5
niebo po prostu. takich czekoladek jeszcze nigdy nie jadlam.,positive,5
"produkt przepięknie zapakowany, czekoladki wykonane z ogromną precyzją, w smaku doskonałe!",positive,5
Czekolada najwyższej jakości,positive,5
"Pyszny, piękny prezent",positive,5
śliczny i smaczny,positive,4.0
Wspaniały.,positive,5
Świetna jakość czekolady. Pyszna :),positive,5
"Pyszne czekoladki na dzień mamy, śliczne pudełko z wybranym przeze mnie zdjęciem, bilecikiem oraz kartka (również ze zdjęciem). Polecam - ciekawy pomysł na oryginalny prezent.",positive,4.0
"Idealne na prezent, polecam !",positive,5
wyroby sa przepyszne,positive,5
"Czekoladki wyśmienite, różne smaki, każdy bardzo smaczny.",positive,5
bardzo smaczny :),positive,5
Rewelacyjny produkt na prezent i nie tylko... Mniam!,positive,5
"Wszystko zgodne z opisem, smaczne i warte ceny. Uśmiech na twarzy obradowanej osoby wynagradza wszystko, polecam",positive,5
"Pyszne czekoladki,duży wybór",positive,5
super jakość,positive,5
"Świetny wyrób, elegancja i cudowny smak !",positive,5
"Smaczne, elegance I na kazda okazje",positive,5
Jak zwykle perfekcyjne!,positive,5
Produkt dokładnie taki jaki pokazano w ofercie.,positive,4.0
"Mimo zadowolenia z obsługi klienta oraz terminu realizacji zamówienia, jestem bardzo niezadowolony, ponieważ zamówiony przezemnie produkt (czekoladki) niczym nie przypominały zamówionej tej na stronie internetowej. Po otwarciu opakowania były całe rozstopione i wyglądało to tragiczne, dlatego prezent dla bliskiej osoby okazał sie wielkim rozczarowaniem.",negative,1.0
"Ładnie zapakowane,  tak jak na zdjęciu, smaku nie oceniam bo to był prezent.",positive,5
Produkt zgodny z opisem. Czekoladki pyszne. Polecam!,positive,5
Bardzo fajny prezent na dzień matki,positive,5
"Produkt zgodny z opisem bardzo dobrze zapakowany, czekoladowy prezent sprawił wielka radość obdarowany osobie",positive,4.0
Smaczna czekolada,positive,5
"Rewelacyjne, idealne na prezent.",positive,5
"Prezent z okazji dnia mamy. 
Czekolada przepyszna,mleczna,nadziewana owocami.",positive,5
Bardzo dobre wykonanie. Warto pomyśleć o czekoladach 60 i więcej % kakao - zdrowsze i modniejsze.,positive,4.0
super sklep,positive,5
"Bardzo ładnie wyglądające czekoladki z napisem ""Dla Mamusi od Córusi"" w kolorze białej i mlecznej czekolady.",positive,5
"Jakość produktu , wygląd , opakowanie i dbałość o każdy szczegół  REWELACJA!
POLECAM !",positive,5
"Nie mogę się wypowiedzieć, bo to prezent na dzień matki, jeszcze nie zostały wypróbowane, ale z wyglądu na pewno smaczne. Wykonanie - bardzo się podobały.",positive,5
"Super, żona uwielbia te czekoladki.",positive,5
"bardzo fajne czekoladki , super na prezent",positive,5
"Jedynie zastrzeżenie jakie mam to fakt, że zamówiona torebka na czekoladki okazała się być zapakowana do pudełka z czekoladkami i cała resztą, przyniesioną przez kuriera - jest to nieco mylne, gdyż spodziewałam się że czekoladki zostaną umieszczone w tej torebce, więc ta sytuacja wydała mi się conajmniej dziwna.",positive,4.0
Przepyszne i ładnie opakowane,positive,5
"Produkt super, estetycznie zapakowany, wszystko tak jak w opisie.",positive,5
Estetyczny wygląd. Na prezent idealne,positive,5
"Piękny, wart swojej ceny!",positive,5
najwyzszej jakosci,positive,5
"super, polecam",positive,5
Super !!!,positive,5
bardzo fajne,positive,5
Pycha mniam,positive,5
super produkt!,positive,5
"Myślę, że dobre, choć sam nie jadłem, tylko byłem ""prezentodawcą"".",positive,5
Pięknie zapakowane i smaczne czekoladki,positive,5
Czekoladowe warcaby!!! Super pomysł!! Towar świetnej jakości i oryginalny pomysł na prezent!!,positive,5
"Zestawy czekoladek, figurki i słodkie telegramy robią wrażenie na osobach obdarowanych.sama też jestem ich fanką i konserką.z czystym sumieniem polecam każdy z produktów tej firmy.jednakże bardzo dobrym pomysłem byłyby korzystniejsze rabaty dla stałych klientów ☺",positive,5
"Produkt zgody z opisem i bardzo dobry w smaku, idealny na prezent.",positive,5
"produkt rewelacyjny, siostra zadowlona ;) polecam jak najbardziej na prezent.",positive,5
"czekoladki bardzo smaczne, estetycznie wykonane, bardzo ładnie zapakowane.",positive,5
Pyszności :),positive,5
Obsługa i jakość zmawianych produktów na najwyższym poziomie.,positive,5
"czekoladowe jajka wielkanocne i figurki wielkanocne czekoladowe super wyglądają i tak samo smakują, pycha, polecam",positive,5
Produkt wysokiej jakości,positive,5
Przepyszne czekoladki w pięknym opakowaniu - polecam na każdą okazję !!,positive,5
Bardzo fajne owieczki,positive,5
"Wyśmienite, ekskluzywnie zapakowane czekoladki z serii wielkanocnej. Polecam na słodki prezent. Rewelacja",positive,5
Świetny prezent,positive,5
smakuje rewelacyjnie - wygląda tak jak na zdjęciach,positive,5
Smaczny ,positive,4.0
"Czekoladki które kupiłam były prezentem na urodziny. Czekoladki z słodką dedykacją i piękna urodzinową wstążką, 
Kupon promocyjny, który otrzymałam mailem zachęcił mnie do wybrania prezentu właśnie ze strony Chocolissimo.pl.  A większe zakupy-  Wielkanocny zestaw czekoladek gdzie wkleiłam własne zdjęcie i czekoladowego króliczka był prawie za darmo. Serdecznie polecam",positive,5
"Bardzo ładnie wyglada,ładnie zapakowane-smaku jeszcze nie znam",positive,4.0
niebo w gębie :):):),positive,5
bardzo szybko i sprawnie. kontakt ok. towar marzenie :),positive,5
"super wygląd, super smak...MNIAM",positive,5
"Kupiłam zestaw świątecznych czekoladowych jajek. Bardzo ładnie wykonane, zapakowane. Polecam",positive,4.0
Produkt spełniający wymagania jakie przed nim postawiłem tzn. Dzień Kobiet :) sprawdził się w 100%.,positive,5
"Super produkty.  Przepyszne, oryginalne, ślicznie wyglądają :) polecam",positive,5
"super produkty, pięknie zapakowane, przyciągają oko. pyszne",positive,5
Super smak i przepysznie,positive,4.0
"super opakowanie, zawartosc bez zastrzezen",positive,4.0
"produkt dobry, ale prawdę mówiąc spodziewałam się czegoś naprawdę doskonałego. Czekoladki nie rzuciły mnie na kolana, czekolada do picia jest wręcz niedobra, powalające za to są ceny tych artykułów",negative,3.0
Bajka!!:),positive,5
Pyszne czekoladki! Opakowanie super! Wszyscy obdarowani bardzo zadowoleni!,positive,4.0
"Świetne czekoladki, super pomysł, ciekawe opakowanie.",positive,5
smaczne,positive,5
"Produkt jaki zamówiłam to dokładnie choco pad do gier dla mężczyzny ogólnie to fajny, ale myślałam, że rozmiarem będzie takim samym jak prawdziwy pad do gier.",positive,4.0
Doskonałe,positive,5
Estetyczny ale ...,positive,4.0
zgodny z opisem.,positive,4.0
"Czekoladki doskonałe na prezent, bardzo smaczne :)",positive,5
Bardzo szybka i miła obsługa. Zestaw kosmetyków z czekolady. Super prezent. Jestem bardzo zadowolona i z produktu i obsługi.  Czysty profesjonalizm.  Polecam wszystkim.,positive,5
dokładnie jak w opisie.,positive,4.0
Czekoladowe jajka w kartoniku. Super pomysł na Wielkanoc :),positive,5
Czekoladki pięknie się prezentują; opakowanie jest bardzo eleganckie.,positive,4.0
Pomysł na miła niespodziankę super. Czekoladki bardzo smaczne!,positive,5
fajna rzez na prezent,positive,4.0
Wszystko przepyszne i pieknie zapakowane.,positive,5
"Poz : smaczny ładny zadbane o detale 
Neg : za mały  trochę drogi",positive,4.0
"Prezent jak najbardziej godny polecenia, jeśli nie wierzycie to sami oceńcie: [dane teleadresowe]",positive,5
Pyszny i piękny.,positive,5
"Przepyszne, polecam z całego serca. Az zal jesc bo sie skoncza.",positive,5
Bardzo dobrze wykonane z dbałością o detale czekolada sama w sobie pyszna. Ciekawe wykorzystanie różnego rodzaju czekolad dla osiągnięcia efektu wizualnego.,positive,5
Bardzo smaczny :),positive,5
"produkt zgodny z opisem,  świetny pomysł na prezent, polecam serdecznie",positive,5
Bardzo dobra slodka robota...,positive,5
Przepyszne czekoladki. Bardzo ładnie zapakowane nawet wybierając podstawowy produkt.,positive,5
Bardzo dobre i cieszące oko,positive,5
czekoladki wyśmienite,positive,5
Produkt wysokiej jakości - pod względem smaku i wyglądu,positive,5
Fantastycznie! Zarówno wyglądają jak i smakują ,positive,5
SUPER!!!,positive,5
czekoladki pyszne. Zachwycaliśmy się oboje z żoną zarówno smakiem czekoladek jak i ich gustownym opakowaniem.,positive,4.0
Juz napisalem wyzej a smak odbiorczyni okreslila jako smaczne,negative,1.0
"Dobra jakość, nie roztapia się w transporcie, sprawia poczucie wyjątkowości osobie obdarowywanej.
Rewelacja!",positive,5
Bardzxo dobry produkt,positive,5
"Świetna jakość, smak i wygląd!",positive,5
czekoladki są pyszne,positive,5
Świetnie wyglądające i obłędnie smaczne czekoladki. Rewelacja!!,positive,5
Godny uwagi.,positive,4.0
"Napis z czekoladek wygląda pięknie,smacznie. Wypalony napis na sercu mnie zaskoczył pozytywnie. Wykonanie super",positive,5
b.dobra,positive,5
POMYSŁOWE ZE SMAKIEM,positive,4.0
Pycha ;-),positive,4.0
Ślicznie wyglądają ale jeszcze nie wiem jak smakują bo aż szkoda zjeść,positive,4.0
Przepyszne czekoladki walentynkowe - Love Surprise. przepięknie zapakowane i przewiązane walentynkową kokardką. Warte swojej ceny.,positive,5
