detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
negative,positive,"[utrzymanie, pełno, kompletny]","[wczoraj, byliśmy, na, obiedzie, i, powiem, szczerze, że, poczułem, serwis, na, poziomie, minionego, ustroju, odnośnie, samej, restauracji, siedzieliśmy, na, piętrze, widać, brak, troski, o, utrzymanie, restauracji, tapeta, na, ścianach, porwana, i, poodklejana, świeczniki, wyszczypane, na, sztucznych, kwiatach, pełno, kurzu, serwis, kelnerski, kompletny, brakwięcej]",2.0,-0.011627906976744186,"Wczoraj byliśmy na obiedzie i powiem szczerze, że poczułem serwis na poziomie minionego ustroju.
Odnośnie samej Restauracji:
- siedzieliśmy na piętrze, widać brak troski o utrzymanie restauracji: tapeta na ścianach porwana i poodklejana, świeczniki wyszczypane, na sztucznych kwiatach pełno kurzu.
Serwis kelnerski:
- kompletny brak...Więcej",45.0,43.0,3.0
negative,positive,"[poza, razy]","[dla, tego, jednego, samego, dania, warto, wstąpić, do, tej, restauracji, przygotowywany, przez, kucharza, przy, stoliku, klienta, jest, poza, samym, specjalnym, przygotowaniem, niezwykły, w, smaku, za, każdym, razem, zwalał, z, nóg, polecam, zdecydowanie, wszystkim, mięsożercą, bo, dla, samego, tatar, odwiedziłem, tą, restaurację, kilka, razy]",5.0,-0.06976744186046512,"Dla tego jednego, samego dania warto wstąpić do tej restauracji. Przygotowywany przez kucharza przy stoliku klienta jest poza samym specjalnym przygotowaniem niezwykły w smaku. Za każdym razem zwalał z nóg. Polecam zdecydowanie wszystkim mięsożercą, bo dla samego tatar odwiedziłem tą restaurację kilka razy;)",43.0,43.0,2.0
negative,positive,"[raz, pierwszy, raz, możliwość]","[jak, w, tytule, muszę, spróbować, tego, raz, jeszcze, gdyż, pierwszy, raz, byłem, tam, w, celach, biznesowych, a, menu, było, ""z, góry, ustalone, co, jak, wiadomo, nie, zawsze, daje, możliwość, w, pełni, obiektywnej, oceny, jakości, kuchni, niezależnie, od, powyższego, to, co, ""wylądowało"", na, moimwięcej]",4.0,-0.06976744186046512,"Jak w tytule muszę spróbować tego raz jeszcze gdyż pierwszy raz byłem tam w celach biznesowych a menu było ""z góry' ustalone co - jak wiadomo - nie zawsze daje możliwość w pełni obiektywnej oceny jakości kuchni. Niezależnie od powyższego to co ""wylądowało"" na moim...Więcej",45.0,43.0,4.0
positive,positive,"[wspaniały, przytulny, wystrój, doskonały]","[wspaniały, przytulny, wystrój, dopełniony, przez, liczne, światełka, w, środku, dużo, drewna, piękne, kwiaty, na, stołach, i, świece, na, stołach, butelki, wina, w, tym, wina, polskiej, produkcji, bardzo, miłe, przywitanie, już, w, drzwiach, mili, kelnerzy, doskonały, serwis, przy, stolikach, w, karcie, głównie, dania, polskiej, kuchni, niewięcej]",5.0,0.04888888888888889,"Wspaniały, przytulny wystrój dopełniony przez liczne światełka. W środku dużo drewna, piękne kwiaty na stołach i świece. Na stołach butelki wina, w tym wina polskiej produkcji.
Bardzo miłe przywitanie już w drzwiach, mili kelnerzy, doskonały serwis przy stolikach.
W karcie głównie dania polskiej kuchni. Nie...Więcej",45.0,45.0,4.0
positive,positive,"[stary, restauracja, aktor, człowiek, przyjazny, profesjonalny]","[stary, dom, to, restauracja, którą, firmuje, słynny, aktor, piotr, adamczyk, w, karcie, dania, tradycyjnej, kuchni, polskiej, niektóre, dania, są, przygotowywane, przez, kucharzy, bezpośrednio, przy, stoliku, porcje, są, duże, więc, 3daniowe, menu, to, maksimum, które, człowiek, jest, w, stanie, skonsumować, serwis, przyjazny, i, profesjonalny, winawięcej]",4.0,0.04166666666666667,"Stary Dom to restauracja, którą firmuje słynny aktor - Piotr Adamczyk. W karcie dania tradycyjnej kuchni polskiej. Niektóre dania są przygotowywane przez kucharzy bezpośrednio przy stoliku. Porcje są duże, więc 3-daniowe menu to maksimum, które człowiek jest w stanie skonsumować. Serwis przyjazny i profesjonalny. Wina...Więcej",45.0,44.0,6.0
positive,positive,"[miejsce, miejsce, który, sztuka, dosłownie, soczysty, mięciutki, doskonały]","[doskonałe, jedzenie, klimatyczne, miejsce, świetna, nie, nachalna, obsługa, uwielbiam, to, miejsce, w, życiu, nie, jadłam, tak, doskonałego, tatara, przyrządzanego, przez, kucharza, na, specjalnym, wózku, który, podjeżdża, do, stolika, zamawiającego, mięso, sztuka, mięsa, żeberka, dosłownie, rozpływają, się, w, ustach, łosoś, soczysty, mięciutki, doskonały, i, tewięcej]",5.0,0.05,"Doskonałe jedzenie. Klimatyczne miejsce. Świetna nie nachalna obsługa. Uwielbiam to miejsce. W życiu nie jadłam tak doskonałego tatara (przyrządzanego przez kucharza na specjalnym wózku, który podjeżdża do stolika zamawiającego). Mięso (sztuka mięsa, żeberka) dosłownie rozpływają się w ustach. Łosoś soczysty, mięciutki - doskonały. I te...Więcej",45.0,44.0,8.0
negative,positive,[robiony],"[gdzie, te, restauracje, gdzie, ci, kelnerzy, zenada, brudno, kratki, wentylacyjne, glosniki, czarne, od, brudu, pelno, sztucznych, kwiatow, i, wiankow, gromadzacych, kurz, tatar, nie, jest, zly, ale, bardzo, przecietny, robiony, z, pompa, na, wyrostzwiody, mnie, tu, przeczytane, recenzje, brak, podstawowych, wiadomosci, o, restouratorstwiewięcej]",1.0,-0.047619047619047616,"gdzie te restauracje , gdzie ci kelnerzy, zenada , brudno kratki wentylacyjne , glosniki czarne od brudu, pelno sztucznych kwiatow i wiankow gromadzacych kurz, tatar nie jest zly ale bardzo przecietny robiony z pompa na wyrost.,zwiody mnie tu przeczytane recenzje, brak podstawowych wiadomosci o restouratorstwie,...Więcej",45.0,42.0,1.0
positive,positive,"[miejsce, smak]","[miejsce, bajeczne, do, tego, zapachy, i, smak, serwowanych, potraw, niezapomniane, świetne, nalewki, a, także, słodkości, obsługa, w, pełni, profesjonalna, jedna, z, najlepszych, restauracji, w, wawie]",5.0,0.02,"Miejsce bajeczne. Do tego zapachy i smak serwowanych potraw - niezapomniane. Świetne nalewki, a także słodkości. Obsługa w pełni profesjonalna. Jedna z najlepszych restauracji w Wa-wie.",26.0,25.0,2.0
positive,positive,[miła],"[jedzenie, bardzo, dobre, obsługa, bardzo, miła, łącznie, z, właścicielem, właściciel, poznaje, gości, wita, się, osobiściegościmy, dość, często, polecam]",5.0,0.1111111111111111,Jedzenie bardzo dobre. Obsługa bardzo miła łącznie z właścicielem. Właściciel poznaje gości wita się osobiście.Gościmy dość często polecam.,18.0,18.0,1.0
positive,positive,"[restauracja, elegancki, charakter]","[restauracja, na, światowym, poziomie, przemiła, i, bardzo, profesjonalna, obsługa, tradycyjne, dania, kuchni, polskiej, przyrządzone, ze, smakiem, co, nadaje, im, domowya, jednocześnie, elegancki, charakter, szczególnie, godnepolecenia, są, żeberka, lepszych, nie, jadłam, polecam]",5.0,0.03686635944700461,"Restauracja na światowym poziomie! Przemiła i bardzo profesjonalna obsługa. Tradycyjne dania kuchni polskiej przyrządzone ze smakiem, co nadaje im domowy,a jednocześnie elegancki charakter, szczególnie godnepolecenia są żeberka (lepszych nie jadłam). Polecam",31.0,31.0,3.0
negative,positive,"[stary, miejsce, miejsce]","[nazwa, zobowiązuje, stary, dom, to, miejsce, w, starym, stylu, wyłącznie, w, pozytywnym, znaczeniu, tego, słowa, to, urocze, romantyczne, miejsce, z, grubymi, zasłonami, wzorzystymi, poduchami, i, drewnianymi, meblami, obsługa, jest, przeurocza, tym, razem, nie, udało, mi, się, spróbować, żadnej, z, potraw, ograniczyłam, się, do, czekoladywięcej]",4.0,-0.022727272727272728,"Nazwa zobowiązuje - Stary Dom to miejsce w starym stylu, wyłącznie w pozytywnym znaczeniu tego słowa. To urocze, romantyczne miejsce z grubymi zasłonami, wzorzystymi poduchami i drewnianymi meblami. Obsługa jest przeurocza. Tym razem nie udało mi się spróbować żadnej z potraw, ograniczyłam się do czekolady...Więcej",45.0,44.0,3.0
negative,positive,"[znajomy, bez, kłopot, gadatliwy]","[restaurację, polecił, znajomy, mieliśmy, z, kolegami, mało, czasu, na, szukanie, a, o, rezerwacji, nie, było, mowy, skoro, hotel, zawiódł, bez, pytania, weszliśmy, do, starego, domu, iwszyscy, z, rezerwacjami, tylko, nie, my, okazało, się, że, to, nie, kłopot, szybka, roszada, mamy, stolik, kelner, gadatliwy, i, silniewięcej]",4.0,-0.022222222222222223,"Restaurację polecił znajomy, mieliśmy z kolegami mało czasu na szukanie a o rezerwacji nie było mowy, skoro hotel zawiódł bez pytania weszliśmy do Starego Domu i...Wszyscy z rezerwacjami tylko nie my, okazało się że to nie kłopot:) szybka roszada, mamy stolik. Kelner gadatliwy i silnie...Więcej",45.0,45.0,4.0
positive,positive,[człowiek],"[jak, w, tytulena, talerzu, normalne, jedzeniea, nie, bukiety, z, sałatszczypiorków, i, innych, niejadalnych, zieleninktóre, ma, ją, za, zadanie, odwrócić, uwagę, od, sedna, sprawywystrój, przesympatycznyco, przy, takim, wielkim, pomieszczeniu, jest, chyba, trudnekelnerzy, uroczynie, narzucający, sięale, potrafiący, stworzyć, taką, atmosferęże, człowiek, czuje, się, jakby, był, najulubieńszym, klientemwięcej]",5.0,0.005555555555555556,"Jak w tytule:na talerzu normalne jedzenie,a nie bukiety z sałat,szczypiorków i innych niejadalnych zielenin,które ma ją za zadanie odwrócić uwagę od sedna sprawy.Wystrój przesympatyczny,co przy takim wielkim pomieszczeniu jest chyba trudne,kelnerzy uroczy,nie narzucający się,ale potrafiący stworzyć taką atmosferę,że człowiek czuje się jakby był najulubieńszym klientem...Więcej",45.0,45.0,1.0
positive,positive,"[pierwszy, raz, miła, atmosfera, uprzejmość]","[pierwszy, raz, w, restauracji, ""stary, dom"", byliśmy, przypadkiem, po, turnieju, tenisowym, na, kortach, warszawianki, już, przy, pierwszym, naszym, pobycie, urzekła, nas, miła, atmosfera, wnętrza, z, klimatem, zarówno, na, parterze, jak, i, na, antresoli, wysoka, kultura, i, uprzejmość, kelnerów, no, i, oczywiście, doskonałe, i, smaczne, daniawięcej]",5.0,0.06666666666666667,"Pierwszy raz w restauracji ""Stary Dom"" byliśmy przypadkiem( po turnieju tenisowym na kortach Warszawianki). Już przy pierwszym naszym pobycie urzekła nas miła atmosfera, wnętrza z klimatem (zarówno na parterze, jak i na antresoli), wysoka kultura i uprzejmość kelnerów, no i oczywiście doskonałe i smaczne dania,...Więcej",45.0,45.0,5.0
negative,positive,"[raz, wystrój, atmosfera, wiec]","[przynajmniej, raz, w, miesiącu, jesteśmy, cała, rodzina, na, obiedzie, w, tej, restauracji, wystrój, i, atmosfera, przyciąga, klientów, wiec, jeśli, planujesz, przyjść, tu, w, weekend, lepiej, zarezerwować, stolik, trochę, wcześniej, jedzenie, jest, dobre, lecz, karta, nie, zmienia, sie, co, przy, częstych, wizytach, moze, być, nużące, polecamwięcej]",4.0,-0.044444444444444446,Przynajmniej raz w miesiącu jesteśmy cała rodzina na obiedzie w tej restauracji. Wystrój i atmosfera przyciąga klientów wiec jeśli planujesz przyjść tu w weekend lepiej zarezerwować stolik trochę wcześniej. Jedzenie jest dobre lecz karta nie zmienia sie co przy częstych wizytach moze być nużące. Polecam...Więcej,45.0,45.0,4.0
negative,positive,"[restauracja, poezja, pycha]","[świetna, restauracja, przytulna, obsługa, fantastyczna, szczególnie, smacznie, jest, patrzeć, na, pana, przyrządzającego, befsztyk, tatarski, poezja, w, patrzeniu, i, później, jedzeniu, najlepsze, na, świecie, pierogi, z, cielęciną, no, i, deser, bezy, bezy, bezy, w, różnych, smakach, pycha]",5.0,-0.027777777777777776,"Świetna restauracja, przytulna. Obsługa fantastyczna. Szczególnie smacznie jest patrzeć na pana przyrządzającego befsztyk tatarski. Poezja w patrzeniu i później jedzeniu. Najlepsze na świecie pierogi z cielęciną. No i deser.. bezy... bezy... bezy w różnych smakach.. Pycha...",36.0,36.0,3.0
positive,positive,"[pierwszy, raz, zwyczaj, smak, zbyt, duży, wyjątkowy]","[będąc, pierwszy, raz, w, lokalu, mamy, zwyczaj, smakowania, kilku, potraw, oj, w, tym, przypadku, to, był, błąd, porcje, duże, i, niestety, nie, dałam, rady, z, daniem, głównym, smak, potraw, npsurówka, z, kiszonej, kapusty, genialna, sznycel, z, cielęciny, dobryjak, dla, mnie, zbyt, duży, tatar, wyjątkowy, żurekwięcej]",4.0,0.029629629629629634,"Będąc pierwszy raz w lokalu mamy zwyczaj smakowania kilku potraw, oj w tym przypadku to był błąd. Porcje duże i niestety nie dałam rady z daniem głównym. Smak potraw np.surówka z kiszonej kapusty genialna, sznycel z cielęciny dobry(jak dla mnie zbyt duży), tatar wyjątkowy, żurek...Więcej",45.0,45.0,7.0
positive,positive,"[przepyszny, ładny, wystrój]","[przyrzadzany, przy, tobie, tatar, świezutki, przepyszny, ładny, swojski, i, bisiadny, wystrój, przesronnie, dość, drogo, ale, przepysznie]",5.0,0.203125,"przyrzadzany przy Tobie tatar świezutki, przepyszny! Ładny, swojski i bisiadny wystrój, przesronnie. DOść drogo, ale przepysznie!",16.0,16.0,3.0
positive,positive,"[stary, wrażenie, świetny, atmosfera]","[lubię, dobrze, zjeść, i, być, dobrze, obsłużonym, relatywnie, często, jadam, w, restauracjach, stary, dom, jest, jednym, z, tych, miejsc, które, zrobiły, na, mnie, oszałamiające, wrażenie, przepyszne, jedzenie, super, obsługa, świetny, klimat, i, atmosfera, lokalu, zazwyczaj, wymagana, rezerwacja, często, nie, ma, miejsc, jeśli, lubisz, tatarawięcej]",5.0,0.022727272727272728,"Lubię dobrze zjeść i być dobrze obsłużonym, relatywnie często jadam w restauracjach. Stary Dom jest jednym z tych miejsc, które zrobiły na mnie oszałamiające wrażenie. Przepyszne jedzenie, super obsługa, świetny klimat i atmosfera lokalu. Zazwyczaj wymagana rezerwacja - często nie ma miejsc. Jeśli lubisz tatara,...Więcej",45.0,44.0,4.0
negative,positive,[robiony],"[moim, ulubionym, daniej, jest, tatar, robiony, na, oczach, klienta, mniami, desery, również, ardzo, smaczne, jak, i, inne, dania, których, kosztowałam, naprawdę, nie, ma, do, czego, się, przyczepić]",4.0,-0.07407407407407407,"Moim ulubionym daniej jest tatar, robiony na oczach Klienta, mniami ... Desery również ardzo smaczne jak i inne dania, których kosztowałam. Naprawdę nie ma do czego się przyczepić.",28.0,27.0,1.0
positive,positive,"[doskonały, plus, wystrój, piękny, miejsce]","[doskonały, steko, poprzedzony, przepysznym, rosołem, wszystko, podane, przez, świetną, obsługę, przepysznie, i, bardzo, miło, chociaż, klimat, podniosły, ale, bardzo, na, plus, wystrój, też, piękny, magiczne, miejsce, polecam]",5.0,0.09382716049382715,"Doskonały steko poprzedzony przepysznym rosołem. Wszystko podane przez świetną obsługę. Przepysznie i bardzo miło, chociaż klimat podniosły, ale bardzo na plus. Wystrój też piękny. Magiczne miejsce. Polecam!",27.0,27.0,5.0
positive,positive,"[restauracja, tuz]","[restauracja, ""stary, dom"", znajduje, sie, przy, ulpulawskiej, wystroj, restauracji, piekny, w, starym, eleganckim, stylu, obsluga, uprzejma, nie, naprzykrzajaca, sie, duzy, wybor, potraw, dla, najlepszych, smakoszy, kucharze, podjezdzajacy, z, wozkami, i, robiacy, niektore, potrawy, tuz, przy, stoliku, konsumenta, tatar, siekany, na, naszych, oczachswiezy, wspanialy, krewetki, smazonewięcej]",5.0,0.044444444444444446,"Restauracja ""Stary Dom"" znajduje sie przy ul.Pulawskiej. Wystroj restauracji piekny w starym eleganckim stylu. Obsluga uprzejma nie naprzykrzajaca sie. Duzy wybor potraw dla najlepszych smakoszy. Kucharze podjezdzajacy z wozkami i robiacy niektore potrawy tuz przy stoliku konsumenta (tatar siekany na naszych oczach-swiezy, wspanialy, krewetki smazone...Więcej",45.0,45.0,2.0
negative,positive,"[cielęcina, szczęście, słaby]","[jedną, z, zalet, starego, domu, jest, niewątpliwie, obsługaoceniam, ją, jako, bardzo, sprawnąco, do, jedzenia, to, tutaj, mam, mieszane, uczuciapo, niewątpliwie, świetnym, tatarze, danie, główne, cielęcina, słabecałe, szczęście, trochę, lepiej, trafili, współbiesiadnicy, żurek, i, królik, niezłejednak, łosoś, słaby, drugą, niewątpliwą, zaletą, są, bardzo, przyzwoite, ceny, cowięcej]",3.0,-0.029629629629629627,"Jedną z zalet Starego domu jest niewątpliwie obsługa.Oceniam ją jako bardzo sprawną.Co do jedzenia, to tutaj mam mieszane uczucia,po niewątpliwie świetnym tatarze ,danie główne -cielęcina słabe.Całe szczęście trochę lepiej trafili współbiesiadnicy żurek i królik niezłe,jednak łosoś słaby.
Drugą niewątpliwą zaletą są bardzo przyzwoite ceny co...Więcej",45.0,45.0,3.0
negative,positive,"[razy, cały, posiłek, jedyny, minus, który]","[byliśmy, w, starym, domu, kilka, razy, i, za, każdym, razem, było, idealnie, super, jedzenie, w, weekend, animatorki, zabawiające, dzieci, aby, rodzice, mogli, spokojnie, zjeść, i, nacieszyć, się, tym, co, jedzą, tatar, będący, przystawką, mógłby, spokojnie, zastąpić, cały, posiłek, jedyny, minus, to, tort, który, byłwięcej]",5.0,-0.03787878787878788,"Byliśmy w Starym Domu kilka razy i za każdym razem było idealnie - super jedzenie, w weekend animatorki zabawiające dzieci aby rodzice mogli spokojnie zjeść i nacieszyć się tym co jedzą. Tatar będący przystawką mógłby spokojnie zastąpić cały posiłek.
Jedyny minus to tort, który był...Więcej",45.0,44.0,6.0
positive,positive,"[atmosfera, miła]","[najlepsze, żeberka, jakie, dotąd, jadłem, atmosfera, genialna, pięknie, na, pewno, tam, wrócę, obsługa, bardzo, miła, polecam]",5.0,0.125,Najlepsze żeberka jakie dotąd jadłem! Atmosfera genialna! Pięknie! Na pewno tam wrócę ! Obsługa bardzo miła ! Polecam,18.0,16.0,2.0
positive,positive,"[który, wnętrze, kuchnia, miejsce]","[to, adres, który, warto, poznać, na, mapie, kulinarnej, warszawy, wnętrze, bardzo, wyrafinowane, ale, jednak, cieple, i, przytulne, kuchnia, na, światowym, poziomie, idealne, miejsce, na, swietowanie, jakiejś, ważne, rocznicy]",5.0,0.03571428571428571,To adres który warto poznać na mapie kulinarnej Warszawy. Wnętrze bardzo wyrafinowane ale jednak cieple i przytulne. Kuchnia na światowym poziomie!!! Idealne miejsce na swietowanie jakiejś ważne rocznicy,28.0,28.0,4.0
