detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
neutral,negative,"[wyszukany, definitywny, lód, czas]","[odsłona, najmniej, zostawić, wyszukany, definitywny, widz, walcząca, za, najwyższy, że, też, być, uwaga, argument, piąta, lód, środki, na, seria, o, już, tym, czas]",4.0,0.0,"Piąta odsłona, walcząca o uwagę widza najmniej wyszukanymi środkami, jest już definitywnym argumentem za tym, że czas najwyższy zostawić też serię na lodzie.",23.0,23.0,4.0
neutral,negative,[],"[lody, stopniały, czar, prysnąć]",3.3,0.0,"Lody stopniały, czar prysł.",4.0,4.0,0.0
negative,negative,"[ciało, humor, charakterystyczny, humor, siła, marny, miejsce, inteligentny]","[anatomiczny, tu, związać, ciało, cykl, prowokować, ustępować, humor, część, być, część, poczucie, pierwsza, a, dowcip, charakterystyczny, humor, i, na, oraz, siła, fekalia, wywoływać, marny, miejsce, sytuacyjny, wyraźnie, z, inteligentny]",3.0,-0.008620689655172414,"Inteligentne poczucie humoru z pierwszej części cyklu ustępuje tu miejsca marnym dowcipom związanym z fekaliami oraz anatomicznymi częściami ciała, a charakterystyczny humor sytuacyjny jest wyraźnie prowokowany i wywoływany na siłę.",30.0,29.0,8.0
negative,positive,"[styl, wielki]","[styl, powrócić, w, wielki]",8.0,-0.375,Jason Bourne powrócił w wielkim stylu.,6.0,4.0,2.0
positive,positive,[kino],"[zrealizować, kino, świetnie, akcja, naprawdę]",8.0,0.2,Naprawdę świetnie zrealizowane kino akcji.,5.0,5.0,1.0
neutral,positive,"[dokładnie, ten]","[dokładnie, naprawdę, oczekiwać, ten]",8.0,0.0,"Naprawdę, dokładnie tego oczekiwałem.",4.0,4.0,2.0
positive,positive,"[barwny, ekscytacja, wybuch, pełny]","[barwny, noworoczny, zaskoczenie, oczekiwany, i, fajerwerk, ekscytacja, wybuch, jak, być, napięcia, pełny]",8.0,0.16111111111111112,"Jest jak noworoczne fajerwerki. Pełen ekscytacji i napięcia, barwnych zaskoczeń i oczekiwanych wybuchów.",13.0,12.0,4.0
positive,positive,"[dobry, jeden, ten]","[rok, z, dobry, jeden, ten]",7.5,0.18666666666666668,Jeden z najlepszych akcyjniaków tego roku.,6.0,5.0,3.0
negative,positive,"[drugi, niegłupi, idealny, zbyt, naiwny, problem, strona, inny, ten]","[drugi, niegłupi, być, bywać, opisać, idealny, dla, fragment, zbyt, może, to, latać, naiwny, jednać, wysoce, problem, do, inwigilacja, strona, się, nie, podchodzić, miąć, inny, ten, zrealizować, nawet, serducho, wyróżniać, produkt, superprodukcja, kilka, w, banalnie, z]",7.3,-0.02142857142857143,"Nie jest to może produkt idealny, w kilku fragmentach bywa naiwny, w innych zbyt banalnie podchodzi do opisanego wyżej problemu inwigilacji. Z drugiej strony jest to dla mnie jedna z wyróżniających się superprodukcji tego lata, nawet niegłupia, zrealizowana z serduchem.",40.0,35.0,9.0
positive,positive,"[kino, sensacyjny]","[kino, trzymać, napięcie, w, sensacyjny]",7.0,0.4,Trzymające w napięciu kino sensacyjne.,5.0,5.0,2.0
positive,positive,"[montaż, świetny, imponujący, charakter, dynamiczny, ręka]","[montaż, napięcie, świetny, imponujący, film, kamera, trzymać, paradokumentalny, oraz, akcja, charakter, nakręcić, w, z, dynamiczny, ręka]",7.0,0.3020833333333333,"Trzymający w napięciu film akcji, nakręcony kamerą z ręki, imponujący paradokumentalnym charakterem oraz świetnym, dynamicznym montażem.",16.0,16.0,6.0
negative,positive,"[nowy, pewny, guzik, ostatni]","[dopiąć, realizacyjny, na, akcja, względem, nowy, być, kin, pewny, pod, guzik, ostatni, mimo, wtórność]",7.0,-0.07755102040816327,"Mimo pewnej wtórności, najnowszy Bourne jest kinem akcji pod względem realizacyjnym dopiętym na ostatni guzik.",15.0,14.0,4.0
negative,positive,"[bieg, bez, szybki]","[przystanek, przerwa, ustanek, na, bieg, bez, w, szybki, papieros, thriller]",7.0,-0.05,"Szybki hi-tech thriller. Bez przystanków, bez przerwy na papierosa, bez ustanku w biegu.",13.0,10.0,3.0
positive,positive,"[rozrywka, świetny, ostatni, produkcja, technika, sensacyjny]","[monotonia, rozrywka, fan, rutyna, przełamać, lato, seria, a, dla, zarażony, świetny, ostatni, i, na, produkcja, jednocześnie, sposób, obowiązkowy, technika, sensacyjny]",7.0,0.2,"Świetna i obowiązkowa rozrywka dla fanów serii, a jednocześnie sposób na przełamanie rutyny i monotonii zarażonych techniką CGI sensacyjnych produkcji ostatnich lat.",22.0,20.0,6.0
positive,positive,"[uderzenie, silny]","[serwować, uderzenie, powrócić, silny, my]",7.0,0.27999999999999997,Jason Bourne powrócił serwując nam silne uderzenie.,7.0,5.0,2.0
positive,positive,"[bohater, błyskotliwy, ewolucja, nowy, świeży]","[dawać, choć, on, bohater, nadzieja, nie, błyskotliwy, być, jak, seria, tak, i, na, to, ewolucja, nowy, poprzednik, świeży, przyszłość]",6.7,0.17794486215538846,"Choć nowy Bourne nie jest tak świeży i błyskotliwy, jak jego poprzednik, to daje nadzieję na przyszłość na ewolucję serii, jak i bohatera.",23.0,19.0,5.0
positive,positive,"[solidny, ja]","[wszystko, ale, solidny, wyznaczać, nie, młócka, standard, aż, rozdziawić, z, pewno, na, o, ja, to, kategoria, kupować, jak, w, bond, tak, film, paszcza]",6.7,0.06521739130434782,"Ja to wszystko kupuję, na pewno nie z aż tak rozdziawioną paszczą jak na Bondzie, ale w kategoriach filmu o młócce ""Jason Bourne"" wyznacza solidny standard.",26.0,23.0,2.0
positive,positive,"[który, kino, atrakcyjny]","[który, zaskakiwać, kino, ale, może, nie, pewno, atrakcyjny, na, nudzić]",6.7,0.2666666666666667,"Atrakcyjne kino, które może nie zaskakuje, ale na pewno nie nudzi.",11.0,10.0,3.0
negative,positive,"[afera, sensacyjny, polityczny, bieżący]","[wszystko, uwiarygodnić, afera, sensacyjny, twórca, koloryt, polityczny, bieżący, historia, on, zrobić, by, nasączać]",6.7,-0.07692307692307693,"Twórcy zrobili wszystko, by uwiarygodnić sensacyjną historię, nasączając ją kolorytem bieżących afer politycznych.",13.0,13.0,4.0
neutral,positive,[kapitan],"[a, po, ukrywać, reżyser, nie, taki, że, jak, perełka, kapitan]",6.5,0.0,"Nie ukrywam, że po reżyserze takich perełek jak ""Ultimatum Bourne""a"" i ""Kapitan Phillips"" oczekiwałem czegoś lepszego i bardziej zaskakującego.",19.0,10.0,1.0
positive,positive,"[pewność, dobry]","[scenariusz, nadal, nad, pewność, ubolewać, odsłona, wizualnie, nie, dobry, lepsze, jak, jednać, jednak, z]",6.1,0.1380952380952381,Wizualnie z pewnością jedna z lepszych odsłon - jak nie najlepsza. Jednak nadal ubolewam nad scenariuszem.,16.0,14.0,2.0
negative,positive,"[strzelanina, scena, poza, nic, mętny, rada, ciągle, bez, zbędny]","[tłum, strzelanina, scena, że, fabularnie, być, przejażdżka, być, na, aż, poza, my, film, palce, raczej, zabierać, lizać, tym, dawać, nic, się, nie, mętny, pościg, trzymanka, zestarzeć, rada, ciągle, i, bez, w, zbędny]",6.0,-0.20833333333333331,"Poza tym, że film jest raczej fabularnie zbędny i mętny, Greengrass zabiera nas na przejażdżkę bez trzymanki. Sceny w tłumach, pościgi i strzelaniny są aż palce lizać. Matt się nic nie zestarzał i ciągle daje radę.",36.0,32.0,9.0
negative,positive,"[maraton, strzelanina, osobowość, mordobicie, gonitwa]","[maraton, i, strzelanina, ekscytujący, aktorski, osobowość, mordobicie, niestety, rozmywać, w, gonitwa, się]",6.0,-0.16666666666666666,"W ekscytującym maratonie gonitw, strzelanin i mordobicia rozmywają się, niestety, aktorskie osobowości.",12.0,12.0,5.0
positive,positive,"[który, seans, kino, rozrywka, który]","[do, który, seans, zrealizować, dobrze, ale, być, nie, oglądać, być, dwugodzinny, zapewnić, przyjemny, wracać, to, kino, tytuł, chcieć, może, rozrywka, się, raczej, akcja, który, sprawnie]",6.0,0.08,"Sprawnie zrealizowane kino akcji, które dobrze się ogląda. Nie jest to raczej tytuł, do którego będzie chciało się wracać, ale dwugodzinny seans może zapewnić przyjemną rozrywkę.",26.0,25.0,5.0
positive,negative,"[ten, nudny, interesujący, średni, przygoda, świeżość, który]","[dosyć, ten, właśnie, ale, nudny, oczekiwać, powiew, część, się, interesujący, tak, dla, dziedzictwo, może, szczerze, ostatecznie, wydać, po, średni, jak, wszystko, tym, lot, przygoda, pewnie, być, świeżość, i, powiedzieć, w, który, się, z, zaczynać]",5.0,0.04411764705882353,"Może być interesujący dla tych, którzy przygodę z JB właśnie zaczynają, ale ostatecznie pewnie wyda się dosyć nudny wszystkim tym, którzy po - powiedzmy sobie szczerze - średnich lotów Dziedzictwie Bourne'a oczekiwali powiewu świeżości, tak jak w 2. i 3. części.",41.0,34.0,7.0
negative,negative,"[porządny, każdy, który, inny, nim, domowy, bohater, koniec]","[gatunek, od, duet, wymagać, dla, dzieło, porządny, wiele, to, relaks, akcja, każdy, do, który, zapewne, inny, nim, się, zacisze, nie, oglądać, domowy, z, związać, być, więcej, kina, o, bohater, w, spełniać, oczekiwanie, jednak, koniec]",5.0,-0.0039215686274509795,"Nie do końca spełnia oczekiwania z nim związane. Dla każdego innego bohatera byłoby to zapewne porządne dzieło z gatunku kina akcji, które ogląda się dla relaksu w domowym zaciszu. Od duetu Greengrass-Damon wymaga się jednak o wiele więcej.",38.0,34.0,8.0
negative,negative,"[produkcja, powrót, ważny, który, tempo, ogromny]","[produkcja, ale, powrót, że, być, część, wartość, uczynić, trzy, to, bardzo, zapomnieć, ważny, film, do, który, tylko, się, tempo, nie, ogromny, twórca, pierwsze, a, rozwijać, również, chcieć, o, intryga, tak, sukces, dobra]",5.0,-0.010416666666666666,"Twórcy filmu tak bardzo chcieli powrotu Damona do produkcji, że zapomnieli o najważniejszych wartościach, które uczyniły pierwsze trzy części ogromnym sukcesem. A jest to nie tylko dobra intryga, ale również tempo rozwijania się filmu.",34.0,32.0,6.0
neutral,negative,[typowy],"[fabuła, szczątkowy, typowy, z]",5.0,0.0,Typowy akcyjniak ze szczątkową fabułą.,5.0,4.0,1.0
negative,negative,"[który, kino, koniec, patent]","[trylogia, który, pokazować, się, ale, wyczerpać, że, też, przynieść, kino, koniec, akcja, zmienić, patent, w, formuła, sukces, z, kopiować, kiedyś]",5.0,-0.05,"Kopiuje patenty z trylogii, która zmieniła kino akcji, ale pokazuje też, że formuła, która kiedyś przyniosła sukces, w końcu się wyczerpała.",21.0,20.0,4.0
positive,negative,"[sensacyjny, niezły, kino, ciągle]","[ale, sensacyjny, niezły, kino, to, poziom, kilka, na, kuleć, ciągle]",5.0,0.3,"Kuleje na kilku poziomach, ale to ciągle niezłe kino sensacyjne.",10.0,10.0,4.0
negative,negative,[chaos],"[sprawiać, razem, tym, chaos, wydarzenie, do, z, sprowadzać, ale, historia, pozbawić, że, połączyć, być, kilka, superagent, cel, pokazywać, fabuła, szczątkowy, w, smaczek, się, sposób]",5.0,-0.041666666666666664,"Jest w Jasonie Bournie kilka smaczków, ale szczątkowa fabuła połączona ze sposobem pokazywania wydarzeń sprawia, że tym razem historia superagenta sprowadza się do pozbawionego celu chaosu.",26.0,24.0,1.0
neutral,negative,"[wysokobudżetowy, sytuacja]","[wysokobudżetowy, wczoraj, perfekcyjnie, wieczor, na, oksymoron, zdarzyć, mi, akcja, sytuacja, nudzić, zrealizować, film, jednak, się]",4.0,0.0,"Nudzić się na wysokobudżetowym, perfekcyjnie zrealizowanym filmie akcji. Sytuacja - oksymoron, jednak zdarzyła mi się wczoraj wieczorem.",17.0,15.0,2.0
positive,positive,"[dusza, polski, serce, nikt, kobieta]","[kin, w, i, dusza, głęboko, nie, dawno, zaglądać, polski, serce, nikt, kobieta, umysł, tak]",9.0,0.0142857142857143,"Tak głęboko w serce, duszę i umysł kobiety w polskim kinie dawno nikt nie zaglądał.",15.0,14.0,5.0
negative,positive,"[ten, atmosfera, ciężki, sam, który]","[wszystko, ten, atmosfera, ciężki, przed, ale, sam, nie, wymagający, historia, chodzić, nawet, który, i, historia, towarzyszyć, o, bardzo]",9.0,-0.0641025641025641,"Bardzo ciężki i wymagający. Nie chodzi nawet o samą historię, ale przede wszystkim o atmosferę, która tej historii towarzyszy.",19.0,18.0,5.0
positive,positive,[kino],"[i, kino, świetnie, obsadzić, zagrać]",8.3,0.2,Kino świetnie obsadzone i zagrane.,5.0,5.0,1.0
negative,positive,"[końcowy, ten, ważny, cielesny, surowy, jakikolwiek, nim, nagość]","[końcowy, ten, rozgrywać, co, choć, się, ważny, niebojący, cielesny, na, słowa, pomiędzy, być, surowy, pozbawić, film, niewypowiedziany, napis, nawet, jakikolwiek, dzieje, jednak, całość, nim, to, bardzo, pozostawać, w, muzyk, myśl, nagość]",8.0,-0.08602150537634408,"Choć film Wasilewskiego jest bardzo cielesny, niebojący się nagości, to jednak to co w nim najważniejsze, to to co niewypowiedziane, to co dzieje się pomiędzy słowami, to co rozgrywa się w myślach. Całość pozostaje bardzo surowa, pozbawiona jakiejkolwiek muzyki, nawet tej na napisach końcowych.",44.0,31.0,8.0
negative,positive,"[pełnia, scena, niepotrzebny, miejsce]","[wszystko, czy, być, pełnia, scena, trzeba, niepotrzebny, dialog, przemyślanin, film, miejsce, pozbawić, i, na, jak, w, uwierać, swoje]",8.0,-0.03703703703703703,"W pełni przemyślany film, pozbawiony niepotrzebnych scen czy dialogów. Wszystko jest na swoim miejscu i wszystko uwiera jak trzeba.",19.0,18.0,4.0
positive,positive,"[ten, dojrzały, szybki, postęp, wrażenie, czas, urodzony, ogromny]","[do, ten, dojrzały, twórca, można, szybki, postęp, być, pod, film, tak, por, wrażenie, czynić, czas, rok, urodzony, jak, w, ogromny]",8.0,0.02166666666666667,"Najdojrzalszy do tej pory film Tomasza Wasilewskiego. Można być pod wrażeniem, jak ogromne postępy w tak szybkim czasie czyni urodzony w 1980 roku twórca.",24.0,20.0,8.0
positive,positive,"[znakomity, sam, szczyt, lew, złoty, faworyt, tegoroczny, świetny]","[do, znakomity, sam, okrasić, szczyt, lew, windować, kreacja, złoty, film, faworyt, na, tegoroczny, aktorski, świetny, nagroda, scenariusz]",7.5,0.2647058823529412,Znakomity scenariusz okraszony świetnymi kreacjami aktorskimi winduje film Wasilewskiego na sam szczyt tegorocznych faworytów do nagród Złotych Lwów.,18.0,17.0,8.0
negative,positive,"[który, samotność, marzenie, kino, melancholia, klęska, czas]","[kronika, chwytać, ale, spełnić, trzeba, dać, który, samotność, zakończony, marzenie, kino, melancholia, szansa, oraz, klęska, smutny, czas]",7.0,-0.11764705882352941,"Kronika samotności, melancholii oraz niespełnionych marzeń, zakończonych klęską. Smutne, ale chwytające kino, któremu trzeba dać czas oraz szansę.",18.0,17.0,7.0
negative,positive,"[który, głowa, par, oko, scena, koło]","[zostawać, emocja, się, który, da, przejść, głowa, nie, par, oko, obraz, scena, koło, film, w, obojętnie, wypełnić, taniec, choćby]",7.0,-0.008771929824561401,"Film, koło którego nie da się przejść obojętnie. Zostaje w głowie choćby obraz pary wypełnionych emocjami oczu Doroty Kolak w scenie tańca.",22.0,19.0,6.0
positive,positive,"[który, szczery, siła, kobieta]","[który, szczery, ostatecznie, maja, się, ale, nie, siła, walczyć, film, kobieta, pozbawić, tyle, na, o, podnieść, aby, jeszcze]",7.0,0.07870370370370369,"Szczery, pozbawiony photoshopa film o kobietach, które walczą, ale nie mają jeszcze na tyle sił, aby ostatecznie się podnieść.",19.0,18.0,4.0
negative,positive,"[kobiecy, pesymistyczny, zakładnik, zimny, ciało, poważny, forma]","[kobiecy, choć, odważnie, się, być, stereotyp, pesymistyczny, zakładnik, ekstremalnie, i, zimny, staje, film, ciało, poważny, forma, portretować, przełamywać]",7.0,-0.31018518518518523,"I choć film przełamuje stereotypy i odważnie portretuje kobiece ciało, staje się zakładnikiem formy: jest ekstremalnie zimny, pesymistyczny i poważny.",20.0,18.0,7.0
positive,positive,"[doskonały, wyjście, ten, siła, konstrukcja, który, pewność, gra, kinowy, wielki, ciekawy]","[doskonały, sala, wyjście, ten, zapomnieć, siła, aktorski, się, konstrukcja, który, zdjęcia, długo, i, po, pewność, da, zaleta, o, gra, to, kinowy, wielki, napędowy, fabularny, obok, nie, z, ciekawy, film, jeszcze]",7.0,0.065,"Zdjęcia Olega Mutu, obok ciekawej konstrukcji fabularnej i doskonałej gry aktorskiej, to wielkie zalety i siła napędowa tego filmu, który z pewnością nie da o sobie zapomnieć jeszcze długo po wyjściu z sali kinowej.",34.0,30.0,11.0
negative,positive,"[forma, postać, koniec]","[do, podobnie, choć, tutaj, pozwalać, film, nie, oglądać, także, ekran, forma, dopracować, i, na, współczuć, piękno, postać, jak, z, koniec]",7.0,-0.075,"Podobnie jak z filmami Roya Anderssona, także tutaj forma, choć piękna i dopracowana, nie do końca pozwala współczuć oglądanym na ekranie postaciom.",22.0,20.0,3.0
negative,positive,"[emocjonalny, fala, estetyka]","[kawałek, przywoływać, dobre, kina, nowa, na, emocjonalny, myśl, skojarzenie, rumuński, i, fala, estetyka, tonacja, z]",7.0,-0.06666666666666667,"Kawałek dobrego kina, przywołujący na myśl skojarzenia z estetyką i emocjonalną tonacją rumuńskiej nowej fali.",15.0,15.0,3.0
positive,positive,"[srebrny, wiek, festiwal, seans, niedźwiedzi]","[srebrny, do, najmniej, przyciągać, w, choć, wiek, za, berlina, festiwal, film, miąć, lato, przecież, wspominać, a, on, na, pamiętać, inaczej, to, lubić, seans, obraz, otrzymać, niedźwiedzi, tym, scenariusz, początek]",6.7,0.04310344827586207,"Lubię w tym filmie obrazy, choć inaczej pamiętam początek lat 90. XX wieku. Najmniej przyciąga mnie do wspominania seansu scenariusz, a to przecież za niego Tomasz Wasilewski otrzymał Srebrnego Niedźwiedzia na festiwalu w Berlinie.",34.0,29.0,5.0
