detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,positive,"[fajny, renomowany, firma, wygodny, bezprzewodowy]","[fajny, mysz, i, renomowany, bardzo, firma, wygodny, bezprzewodowy]",5.0,0.6875,Bardzo fajna i wygodna bezprzewodowa mysz renomowanej firmy.,8.0,8.0,5.0
positive,positive,"[fajny, myszka, funkcjonalny, niski]","[fajny, myszka, za, funkcjonalny, niski]",4.0,0.13999999999999999,"fajna myszka za niską kase, funkcjonalna",6.0,5.0,4.0
positive,positive,"[wygodny, precyzyjny]","[wygodny, użycie, produkt, w, precyzyjny]",4.0,0.2,"Precyzyjny, wygodny w użyciu produkt.",5.0,5.0,2.0
positive,positive,"[laptop, mały, bezprzewodowy, solidny]","[do, laptop, mysz, nadajnik, mały, wykonanie, bardzo, bezprzewodowy, solidny, pod, dobra]",5.0,0.045454545454545456,Bardzo dobra mysz bezprzewodowa do laptopa. Mały nadajnik pod USB. Solidne wykonanie.,12.0,11.0,4.0
neutral,positive,[jaki],"[taki, jaki]",5.0,0.0,taki jaki potrzebowalem,3.0,2.0,1.0
positive,positive,"[przenośny, idealny, dobry]","[do, komputer, mysz, przenośny, idealny, jakość, bardzo, dobry]",5.0,0.24166666666666667,Mysz bardzo dobrej jakości. Idealna do komputerów przenośnych.,8.0,8.0,3.0
neutral,positive,[bez],"[bez, działać, bardzo, dobra]",4.0,0.0,bardzo dobra działa bez zażutu,5.0,4.0,1.0
neutral,positive,"[bezprzewodowy, ręka, markowy, marka, myszka]","[można, prosta, bezprzewodowy, interesować, dobrze, ale, posługiwać, dobre, zaleta, cena, być, on, wyprofilować, leż, ręka, mysz, markowy, tani, marka, i, bardzo, w, myszka, oprócz, wygodnie, się, miąć]",4.0,0.0,"Interesowała mnie prosta, tania, ale markowa mysz bezprzewodowa. Oprócz marki i ceny zaletą jest bardzo dobre wyprofilowanie myszki. Bardzo dobrze leży w ręku i bardzo wygodnie można się ją posługiwać.",30.0,27.0,5.0
positive,positive,"[fajny, myszka]","[fajny, bardzo, myszka]",4.0,0.16666666666666666,Bardzo fajna myszka.,3.0,3.0,2.0
negative,positive,"[ten, dobry, myszka]","[do, ten, dobry, zasięg, nie, por, bardzo, jak, nigdy, miąć, dobra, myszka]",5.0,-0.005555555555555554,Bardzo dobra myszka jak do tej pory nigdy mnie nie zawiodła.(bardzo dobry zasięg),13.0,12.0,3.0
positive,positive,"[wysoki, producent]","[znany, cena, w, wysoki, produkt, jakość, producent]",5.0,0.10204081632653061,"Produkt wysokiej jakości, znanego producenta, w przystepnej cenie!",8.0,7.0,2.0
positive,positive,"[swój, świetny, myszka]","[swój, cena, świetny, i, ergonomiczny, warta, myszka]",4.0,0.2857142857142857,"Świetna, ergonomiczna i warta swojej ceny myszka.",7.0,7.0,3.0
positive,positive,"[solidny, myszka]","[i, szybka, wygląd, solidny, myszka]",4.0,0.1,"solidna i szybka myszka, ladny wygląd",6.0,5.0,2.0
neutral,positive,"[niewielki, laptop, go, świetny, mały, myszka]","[do, można, co, cena, niewielki, się, laptop, nie, umożliwiać, wyjmować, go, on, świetny, przez, mały, o, gniazdo, w, martwić, z, nadajnik, myszka]",5.0,0.0,Świetna myszka do laptopa w niewielkiej cenie. Mały nadajnik umożliwia niewyjmowanie go z gniazda USB przez co można się o niego nie martwić.,23.0,22.0,6.0
negative,positive,"[oko, lekki, myszka]","[oko, lekki, myszka]",4.0,-0.3333333333333333,"Mala, lekka myszka, ok",4.0,3.0,3.0
positive,positive,[rewelacyjny],"[rewelacyjny, produkt]",5.0,0.8333333333333334,Produkt rewelacyjny !,3.0,2.0,1.0
positive,positive,"[fajny, przyzwoity, myszka]","[fajny, cena, przyzwoity, odbiornik, w, z, myszka]",5.0,0.21428571428571427,Fajna myszka z nano odbiornikiem w przyzwoitej cenie,8.0,7.0,3.0
neutral,positive,[],"[bardzo, dobra]",5.0,0.0,Bardzo dobra muszka.Polecam.,3.0,2.0,0.0
positive,positive,"[dobry, pani, odpowiedni, zbyt, zestaw, świetny, który, myszka, laptop, dodatkowo, oko, dobry, alkaliczny, wielkość, bez]","[cena, działać, ale, za, dobrze, dobry, pani, zarzut, być, odpowiedni, przeszkadzać, ponieważ, odbiornik, dla, zbyt, tu, może, szczerze, mała, używać, on, zestaw, świetny, który, myszka, móc, do, laptop, często, być, dodatkowo, paluszek, nie, polecić, oko, dobry, alkaliczny, produkt, wielkość, mi, bez, w, trochę, bateria]",4.0,0.09166666666666666,"Produkt dobry w dobrej cenie. Działa bez zarzutu. Dodatkowo nano odbiornik. Świetny. Myszka może trochę za mała, ale mi nie przeszkadza, ponieważ jest do laptopa którego zbyt często nie używam (ok godz/dobę). Szczerze mogę ją polecić, najlepiej dla Pań, tu wielkość będzie odpowiednia. Bateria 1 paluszek alkaliczny w zestawie.",49.0,44.0,15.0
negative,positive,"[godzina, wygodny, poręczny, który, duży, mały, bez, pan, raz]","[do, można, użycie, godzina, się, odbiornik, zaleta, wygodny, być, poręczny, sprawować, który, myszy, a, kilka, schować, duży, korzystać, na, mały, zarzut, rozmiar, bez, pan, jak, środek, ponadto, raz]",4.0,-0.04166666666666667,"Jak na razie, a korzystam kilka godzin, sprawuje się bez zarzutu. Wygodna, poręczna. Dużą zaletą jest mały rozmiar odbiornika USB, który ponadto p użyciu można schować do środka myszy.",29.0,28.0,9.0
negative,positive,[myszka],"[myszka, klasa, w, polecenie]",4.0,-0.25,myszka w klasie mozna pochwalic...godna polecenia...,6.0,4.0,1.0
positive,positive,"[wysoki, jeden, czułość, przenośny, wymiar, rewelacyjny, małe, każdy, który, niski]","[do, cena, niemal, wystawać, wysoki, za, prawie, nie, jeden, sklep, proponować, myszy, podróżować, czułość, i, przenośny, często, na, produkt, wymiar, przez, pracować, rewelacyjny, małe, bardzo, każdy, rynek, który, z, niski, netbook]",5.0,0.1155145929339478,"Za cenę proponowaną przez sklep (jedną z najniższych na rynku) produkt rewelacyjny! Bardzo małe wymiary myszy i nanonadajnika (prawie nie wystaje z netbooka)i bardzo wysoka czułość myszy. Pracuje na niemal każdej powierzchni.Wziąłem do przenośnego netbooka, z którym często podróżuję.",39.0,31.0,10.0
negative,positive,[myszka],"[być, myszka, dobra, zło, nie]",4.0,-0.2,dobra myszka nie jest zła ;),6.0,5.0,1.0
neutral,positive,[],"[super, produkt, polecać]",4.0,0.0,Super produkt. Polecam.,3.0,3.0,0.0
negative,positive,"[nieszczęsny, czuły, ten, myszka, ten, mama, cichy, środkowy, ogólny, dobry, wada]","[nieszczęsny, tym, od, czuły, ten, myszka, segment, nie, być, cenowy, być, ten, mama, zachwycić, ocena, znajść, cichy, i, tydzień, powiedzieć, szczerze, on, środkowy, w, niestety, ogólny, dobry, wada, jednak, no, klawisz]",5.0,-0.052841781874039935,Mam tą myszkę od 2 tygodni i powiem szczerze jestem nią zachwycony... Cicha i w miare czuła:) No niestety wadą jest ten nieszczęsny środkowy klawisz. Jednak w ogólnej ocenie lepszej w tym segmencie cenowym nie znajdziecie...,36.0,31.0,11.0
positive,positive,"[odpowiedni, wysoki]","[dla, odpowiedni, cena, wysoki, i, jakość, jak, w, miąć]",4.0,0.15343915343915343,Jak dla mnie w odpowiedniej cenie i wysokiej jakości.,9.0,9.0,2.0
positive,positive,"[fajny, wygodny, myszka]","[fajny, tani, mała, i, wygodny, myszka]",4.0,0.25,"Fajna, mała myszka. Wygodna i tania",6.0,6.0,3.0
negative,positive,"[znajda, ten, sztuka, duży, konkurencja, nikt]","[wszystko, aa, cena, za, nie, lepsze, być, znajda, ten, sztuka, a, kilka, duży, konkurencja, polecać, bateria, u, zaleta, nikt, produkt, jak]",5.0,-0.12698412698412698,"Za tą cenę lepszego produktu nikt nie znajdzie :) Polecam wszystkim. Dużą zaleta jest 1szt baterii AA, a nie jak u konkurencji kilka AAA.",24.0,21.0,6.0
negative,positive,[myszka],"[bardzo, dobra, myszka]",5.0,-0.3333333333333333,Bardzo dobra myszka,3.0,3.0,1.0
positive,positive,"[metr, bezproblemowy, działanie, wysoki]","[ergonomia, odległość, metr, na, ustawić, bezproblemowy, bardzo, działanie, w, przy, wysoki, stacja, poziom, całkowicie, myszy]",5.0,0.06984126984126984,"Ergonomia myszy na bardzo wysokim poziomie, całkowicie bezproblemowe działanie przy stacji ustawionej w odległości 1,5 metra",16.0,15.0,4.0
positive,positive,"[myszka, problem, wystarczający, genialny, bez, świetny, sprawa, laptop, myszka]","[do, można, cena, przenosić, myszka, problem, ale, za, wystarczający, genialny, taka, być, dodatkowy, odbiornik, bez, chować, świetny, sprawa, dobra, laptop, przydać, jak, się, jej, naprawdę, jeszcze, środek, przycisk, myszka]",5.0,0.017241379310344827,"Naprawdę dobra myszka, jak za taką cenę - świetna. Przydałby się jeszcze jeden/dwa dodatkowe przyciski, ale do laptopa jest wystarczająca. Nano odbiornik - genialna sprawa, bez problemu można przenosić myszkę chowając odbiornik do jej środka.",35.0,29.0,9.0
neutral,positive,[],"[oczekiwanie, spełniać, w, moje]",4.0,0.0,Spełnia moje oczekiwania w całosci,5.0,4.0,0.0
positive,positive,"[dobry, praktyczny]","[i, produkt, dobry, praktyczny, bardzo]",5.0,0.38666666666666666,Produkt bardzo dobry i praktyczny,5.0,5.0,2.0
positive,positive,"[towar, ktoś, dobry, ten, myszka, klasy]","[w, z, być, towar, ktoś, zakup, być, być, dobry, poszukiwać, zawodny, myśleć, i, produkt, ten, mała, to, bardzo, nie, myszka, jeśli, po, klasy]",5.0,0.062318840579710155,"Produkt jest bardzo dobrej klasy jeśli ktoś poszukuje małej i nie zawodnej myszki to myślę ze po zakupie tego towaru będzie zadowolony,ja jestem w 100%",25.0,23.0,6.0
negative,positive,"[sam, laptop, raz, praca]","[do, sam, laptop, w, z, raz, praca]",5.0,-0.5714285714285714,W sam raz do pracy z laptopem.,7.0,7.0,4.0
positive,positive,"[wygodny, bezprzewodowy, fajny, równy, podstawowy, myszka]","[móc, do, działać, precyzyjnie, tylko, nie, wygodny, bezprzewodowy, zastosowanie, fajny, powierzchnia, równy, podstawowy, bardzo, idealnie, na, myszka]",5.0,0.058823529411764705,"Do podstawowych zastosowań bardzo fajna myszka. Wygodna, bezprzewodowa, działa precyzyjnie nie tylko na idealnie równych powierzchniach. Mogę polecic.",18.0,17.0,6.0
positive,positive,[idealny],[idealny],4.0,1.0,idealne,1.0,1.0,1.0
positive,positive,"[cały, sam, dobry, rewelacyjny, myszka]","[teraz, cały, chcieć, dwa, bo, tylko, sam, dobry, że, taka, rodzina, kupić, żałować, rewelacyjny, jakość, bardzo, cena, myszka]",5.0,0.10740740740740742,"Myszka bardzo dobrej jakości, rewelacyjna cena. Żałuje, że kupiłam tylko dwie, bo teraz cała rodzina chce taką samą:)",18.0,18.0,5.0
negative,negative,"[głośny, praca, myszka, szczególność, komputerowy, głośny, wada, fajny, środkowy, myszka]","[głośny, praca, myszka, szczególność, komputerowy, być, przycisk, odbiornik, głośny, wada, rolka, fajny, na, teza, środkowy, w, przycisk, z, myszka]",3.0,-0.2894736842105263,Logitech M195 - fajna mala myszka komputerowa z nano odbiornikiem na USB. Wada tez myszki jest głośna praca przycisków w szczególności najgłośniejszy jest środkowy przycisk 'rolka'.,26.0,19.0,10.0
neutral,positive,"[czuły, myszka]","[działać, być, wystawać, dobrze, podoba, zaledwie, czuły, przeszkadzać, super, leż, odbiornik, bezproblemowo, milimetr, na, mi, dłoń, bardzo, w, dobra, się, myszka]",4.0,0.0,"Bardzo dobra myszka. Działa bezproblemowo. Odbiornik w niczymnie przeszkadza. Wystaje zaledwie na 6mm. Myszka czuła, dobrze leży w dłoni. Podoba mi się, jest super.",24.0,21.0,2.0
positive,positive,"[rewelacyjny, myszka]","[rewelacyjny, myszka]",5.0,0.33333333333333337,myszka rewelacyjna,2.0,2.0,2.0
neutral,positive,[],"[działać, bardzo, z, dobrze, instalacja]",5.0,0.0,Bardzo dobrze działa z Win7. Instalacja bezproblemowa.Polecam.,7.0,5.0,0.0
positive,positive,[zadowolony],"[zadowolony, bardzo, spełniać, oczekiwanie, moje, być]",4.0,0.16666666666666666,Jestem bardzo zadowolony. Spełnia moje oczekiwania.,6.0,6.0,1.0
neutral,positive,[bez],"[bez, działać, spełnić, moje, oczekiwanie, produkt, zarzut]",5.0,0.0,"Produkt spełnił moje oczekiwania, działa bez zarzutu",7.0,7.0,1.0
positive,positive,[rewelacyjny],[rewelacyjny],5.0,1.6666666666666667,Rewelacyjna mycha.,2.0,1.0,1.0
negative,positive,"[bezprzewodowy, poza, bez, towar, raz, myszka]","[tym, bezprzewodowy, się, ale, sprawdzać, nie, trzeba, że, być, przecież, poza, żaden, znaleźć, na, wad, bez, to, zarzut, towar, jak, liczyć, bateria, z, raz, myszka]",5.0,-0.12,"Jak na razie nie znalazłem żadnych wad, poza tym że jest na baterie. Ale z tym trzeba się liczyć przecież to myszka bezprzewodowa. Towar sprawdza się bez zarzutów",28.0,25.0,6.0
positive,positive,[zgodny],"[oczekiwanie, produkt, z, zgodny, moi]",4.0,0.2,produkt zgodny z moimi oczekiwaniami,5.0,5.0,1.0
neutral,positive,[],"[super, rewelacja]",5.0,0.0,super rewelacja,2.0,2.0,0.0
positive,positive,[zadowolony],"[zadowolony, być, z, zakup]",5.0,0.25,Jestem zadowolony z zakupu,4.0,4.0,1.0
positive,positive,[fajny],"[fajny, bardzo, polecać]",5.0,0.5,bardzo fajna polecam,3.0,3.0,1.0
positive,positive,"[zadowolony, dobry]","[zakup, zadowolony, bardzo, dobry, być]",5.0,0.38666666666666666,"bardzo dobry zakup, jestem zadowolony :)",6.0,5.0,2.0
neutral,positive,"[poręczny, mały]","[poręczny, polecać, mały]",5.0,0.0,mały poręczny polecam,3.0,3.0,2.0
positive,positive,"[godny, oko]","[uwaga, godny, cena, oko]",4.0,0.375,godny uwagi cena ok,4.0,4.0,2.0
negative,positive,[myszka],"[super, myszka]",5.0,-0.5,Super myszka!,2.0,2.0,1.0
positive,positive,"[potrzeba, wygodny, każdy, go, bez, problem]","[razem, potrzeba, działać, wygodny, musowo, za, nie, każdy, moje, go, super, sprzęt, i, odłączać, bardzo, bez, problem, na]",5.0,0.05555555555555555,NA MOJE POTRZEBY SUPER SPRZĘT BARDZO WYGODNY I NIE MUSOWO GO ZA KAŻDYM RAZEM ODŁĄCZAĆ DZIAŁA BEZ PROBLEMÓW,18.0,18.0,6.0
positive,positive,"[wygodny, sprawny]","[wygodny, użycie, w, i, sprawny, bardzo]",5.0,0.3541666666666667,Bardzo sprawna i wygodna w użyciu,6.0,6.0,2.0
positive,positive,"[wysoki, praktyczny]","[wysoki, bardzo, praktyczny, bateria]",4.0,0.4285714285714286,Bardzo praktyczny produkt.Oszczędność wysoka baterii.,5.0,4.0,2.0
neutral,positive,[],"[dobra, mysz]",4.0,0.0,dobra mysz,2.0,2.0,0.0
positive,positive,[zadowalający],[zadowalający],4.0,1.0,zadowalający,1.0,1.0,1.0
positive,positive,"[rewelacyjny, laptop, myszka]","[wszystko, cena, rewelacyjny, posiadacz, polecać, za, taka, laptop, jak, myszka]",5.0,0.06666666666666668,Myszka rewelacyjna jak za taką cenę. Polecam wszystkim posiadaczom laptopów.,10.0,10.0,3.0
neutral,positive,[],"[i, prosta, super, dlatego]",4.0,0.0,Prosta i dlatego super,4.0,4.0,0.0
positive,positive,[wygodny],"[wygodny, dobra, mysz]",4.0,0.3333333333333333,"Dobra, wygodna mysz.",3.0,3.0,1.0
negative,positive,"[odpowiednio, nic, zadowolony, znajda, ja, myszka]","[odpowiednio, nic, za, nie, być, lepsze, wykonać, wyprofilować, zadowolony, znajda, solidnie, ja, i, polecać, bardzo, si, te, myszka]",4.0,-0.16666666666666666,"Myszka solidnie wykonana, odpowiednio wyprofilowana i energooszczedna. Za te pieniadze nie znajdzie sie nic lepszego. Ja zaplacilem 39zl i jestem bardzo zadowolony. Polecam",23.0,18.0,6.0
positive,positive,"[dobry, dobry, towar]","[dobry, cena, dobry, towar, za]",4.0,0.5733333333333334,"Dobry towar, za dobrą cenę.",5.0,5.0,3.0
neutral,positive,[],"[sprzęt, bardzo, sprawdzać, się, polecać, dobrze]",5.0,0.0,"Sprzęt bardzo dobrze się sprawdza, polecam :)",7.0,6.0,0.0
negative,positive,"[kształt, laptop, fajny, wielki, torba, myszka, idealny, myszka]","[kształt, mini, laptop, co, w, do, nie, zaleta, być, przeszkadzać, dłoń, taki, ponieważ, fajny, przy, oraz, chodzić, wielki, bardzo, torba, płynnie, myszka, wkładać, idealny, myszka]",5.0,-0.12,"Bardzo fajna myszka, płynnie chodzi, idealny kształt do dłoni oraz mini USB co jest wielką zaletą takiej myszki ponieważ nie przeszkadza przy wkładaniu laptopa w torbę.",26.0,25.0,8.0
positive,positive,"[bezproblemowy, mały, praktyczny, dobry, myszka]","[cena, instalacja, bezproblemowy, mały, praktyczny, w, dobry, rozmiar, myszka]",4.0,0.1037037037037037,"Praktyczna myszka w dobrej cenie. Mały rozmiar, bezproblemowa instalacja.",9.0,9.0,5.0
neutral,positive,"[zadowolony, niewielki, myszka]","[zadowolony, cena, się, sprawdzać, za, bardzo, jakość, dobrze, być, niewielki, dobra, myszka]",5.0,0.0,"Myszka sprawdza się bardzo dobrze, jestem bardzo zadowolona. Bardzo dobra jakość za niewielką cenę.",14.0,12.0,3.0
negative,positive,"[sprawny, nic, mama]","[do, sprawny, nic, produkt, mama, zarzucić, nie]",5.0,-0.125,"Produkt sprawny, nie mam nic do zarzucenia.",7.0,7.0,3.0
positive,positive,"[laptop, zadowolony]","[do, cena, laptop, za, nie, być, czujnik, taka, zadowolony, pasować, i, polecać, dłoń, szybka, bardzo, praktycznie, naprawdę, jak, w]",4.0,0.05263157894736842,"BARDZO FUNKCIONALNA SZYBKA ,PASUJE DO DŁONI CZUJNIK W LAPTOPIE PRAKTYCZNIE NIE WIDOCZNY.PEŁEN KONFORT JAK ZA TAKĄ CENĘ NAPRAWDĘ SUPER.JA JESTEM ZADOWOLONY I POLECAM",23.0,19.0,2.0
neutral,positive,[],[rewelacja],5.0,0.0,Rewelacja ;),2.0,1.0,0.0
negative,positive,"[idealny, nic, ten, zadowolony, szybciutko, myszka]","[działać, idealny, nic, instalować, ten, trzeba, być, zadowolony, ładnie, nie, leż, mega, szybciutko, dłoń, w, produkt, z, myszka]",4.0,-0.1111111111111111,Myszka idealna... ładnie leży w dłoni :) Działa szybciutko... nie trzeba nic instalować :) Jestem mega zadowolony z tego produktu :),21.0,18.0,6.0
neutral,positive,[],"[działać, super, extra]",5.0,0.0,Super mycha extra działa,4.0,3.0,0.0
positive,positive,"[solidny, wygodny, łatwy, dokładny]","[solidny, móc, oceniać, produkt, ale, polecać, instalacja, wygodny, wykonanie, w, na, łatwy, być, dokładny, by]",4.0,0.2,"Solidne wykonanie, wygodna, łatwa w instalacji, mogła by być dokładniejsza, ale ogolnie produkt oceniam na 8,5/10.
Polecam.",17.0,15.0,4.0
positive,positive,"[działanie, wzorcowy]","[i, dobre, działanie, wykonanie, wzorcowy]",4.0,0.4,Dobre wykonanie i wzorcowe działanie.,5.0,5.0,2.0
negative,positive,"[myszka, niski]","[bardzo, cena, dobra, myszka, za, niski]",5.0,-0.3,"Bardzo dobra myszka, za niską cenę.",6.0,6.0,2.0
positive,positive,"[możliwość, metr, myszka, zgrabny, wnętrze]","[możliwość, zasięg, schować, mysz, do, i, ergonomiczny, metr, nadajnik, bardzo, myszka, zgrabny, wnętrze]",5.0,0.006410256410256421,Bardzo zgrabna mysz i ergonomiczna. Zasięg do 3 metrów. Możliwość schowania nadajnika do wnętrza myszki.,15.0,13.0,5.0
negative,positive,"[ten, zbędny, zgodny, bez, opis, podstawowy, myszka]","[ten, prosta, posiadać, warta, być, funkcja, cena, zbędny, produkt, zgodny, bez, opis, bardzo, podstawowy, z, myszka]",4.0,-0.0625,"Produkt zgodny z opisem.  Myszka jest bardzo prosta bez zbędnych udziwnień, posiada podstawowe funkcje. Warta tej ceny.",17.0,16.0,7.0
