comment,emotion,rate
Bardzo pyszne pierogi !. Pierogi do wyboru z pieca lub tradycyjne z wody. Pierogi są bardzo duże. Dorosły mężczyzna z trudem zje 5 pierogów. Na obiad spokojnie wystarczą 3 pierogi z pieca.,positive,5
"Kolejka przed wejściem zachęciła nas do wejścia do tego miejsca. Ogromna restauracja ze stolikami na zewnątrz i w środku (w sali głównej, w piwnicy, na antresoli, w sali z tyłu restauracji). Mimo kolejki nie czekaliśmy na stolik tak długo. Dostaliśmy stolik na antresoli, trochę duszno...Więcej",positive,5
Fajne miejsce i bardzo bardzo pomocna obsługa. Kelner wziął pod uwagę nasze prośby i kobietę w ciąży wśród nas dzięki czemu mogliśmy zjeść na dworze. Bardzo nam to zaplusowalo bo były tłumy a mimo wszystko o nas nie zapomniano.,positive,4
"Zaglądamy tutaj często od jakiegoś czasu. Ja akurat nie jestem fanem pierogów !!, ale na wypad tutaj nie trzeba mnie namawiać. Z wielu wrocławskich barów i restauracji to jest TOP.",positive,5
"Pyszne jedzenie i przemiła obsługa! Lokal z bardzo dobrym położeniem. Polecam z całego serca, najlepsze pierogi jakie jadłam ;)",positive,5
"Uwielbiam to miejsce. To już rodzinna tradycja, że odwiedzamy to miejsce będąc we Wrocławiu!
W tym roku zachwyciły nas kruche na słodko!Ale każdy znajdzie tu pierogi dla siebie!Do tego kompot rabarbarowy lub lemoniada i jesteśmy w raju!
Jednym słowem - niebo w gębie!",positive,5
"Po zwiedzaniu Wrocławia wybralismy sie na obiad do przyciagającej wzrok pierogarni na rynku, pierogi ruskie rewelacyjne, zaś miesne nie wszystkie byly odpowiednio doprawione wrecz mdłe, nie polecam wiec miesnych, szczegolnie tych z watrobka",positive,4
"Wspólnie z czteroletnim synem jesteśmy fanami pierogów. Jadamy domowe, jedliśmy również w wielu Wrocławskich barach i restauracjach. Tutaj zajechaliśmy tylko dlatego, że 15.08 wszystko inne było zamknięte lub brak było pierogów, na które mieliśmy obaj ochotę. Czekanie ponad godzinę jest do wybaczenia w taki dzień....Więcej",positive,3
"Pierogi smaczne ale brakuje im czegoś. Wydaje mi się, iz jakość produktów z jakich są przygotowywane są średnie. Brakuje im, czegoś co zmusza by wracać. Nie są to ""babcine"" pierogi. Smak nie przyciąga. Jedyny plus to to, iż nie boli po niech brzuch jak po...Więcej",positive,3
"Polecam Pierogarnię, pyszne jedzenie, żurek mniamuśny, pierogi z jabłkiem i cynamonem bardzo smakowały mojemu dziecku :) bardzo miła obsługa.",positive,5
"Jedzenie na dobrym poziomie, ale moim zdaniem jak na knajpe, ktora specjalizuje sie glownie w jednym rodzaju dan to troche za slabo.",positive,4
"Bardzo kiepsko, nie wrócę już na pewno. Opryskliwa załoga, która widząc doskonale nowy stolik nie kwapi się do podawania kart menu, a po za tym nikt nie wita i nie prowadzi do stolika, a kiedy sama wybrałam stolik zostałam okrzyczana (dosłownie) przez kelnerkę że nie...Więcej",positive,1
"Ostatni raz byłam w Pierogarni 2 lata temu, ostatnia wizyta przypomniała mi ten niesamowity smak pierogow!
Pierogi, miejsce oraz obsługa- najlepsze! Dziękujemy Kuba ;)
Wpadne jeszcze nie raz :)",positive,5
"Mieliśmy ochotę na tradycyjne domowe pierogi, ostatnim razem skusiliśmy się na Bierhalle tym razem Stary Młyn. Długa lista do wyboru, wzięliśmy mix z pieca oraz gotowanych. Pierwszy problem z ciastem - tak gumowatego i grubego ciasta na klasycznych pierogach nie jadłem od lat, chyba tylko...Więcej",positive,2
"Fajne miejsce, dobre jedzenie, ładny wystrój i przede wszystkim widoki na ratusz i kamienice zapierajace dech i sprzyjające konsumpcji. Pierogi z pieca z kurczakiem, serem i pieczarkami okropne, śmierdzące i smakujace nie ciekawie. Nie nasze smaki po prostu, może innym przypadną do gustu. Ale tych...Więcej",positive,4
"Niestety nie dane mam było spróbować tak zachwalanych pierogów. Razem z rodziną i z psem weszliśmy do ogródka i zajęliśmy wolny stolik. Po chwili kelnerka podała menu i dalej obsługiwała pozostałych gości. Ku naszemu największemu zdziwieniu po chwili przychodzi i informuje nas, że nie możemy...Więcej",positive,2
"Jeśli chodzi o pierogi to mogę je zjadać w każdej ilości i z różnym farszem :)
Pierogi tutaj są przepyszne oraz w odpowiedniej ilości, a jeśli się nie zmieści to zawsze można zabrać na wynos :)
Obsługa jak najbardziej na plus, jedynie lokal stosunkowo mały...Więcej",positive,5
"Pierogarnia to idealne miejsce na niedzielny obiad czy lunch w pracy. Sam lokal ma przytulny klimat, więc zdecydowanie polecam zjeść na miejscu niż brać na wynos. W menu masz do wybory Lepiochy (pierogi gotowane) i Piecuchy (pierożki wypiekane) - ja polecam te drugie!",positive,5
"Lubię pierogi i jem ich sporo, w wielu miejscach i z wielu sklepów. Nigdy jednak nie jadłam czegoś tak wstrętnego jak w Pierogarni Stary Młyn. Szare, kleiste, rozgotowane i bez smaku. Moja pierwsza i ostatnia wizyta w tym lokalu. Oczywiście, biorąc pod uwagę pozytywne komentarze,...Więcej",positive,1
Warto odwiedzić to miejsce jak i rynek na który można patrzeć podczas posiłku pierożki pyszne trochę się czeka ale warto do tego polecam kompocik :) nam sie trafił z rabarbaru :p trafił bo są różne nie można sobie wybrać ale to zawsze niespodzianka polecam :),positive,5
Bedac w dwunastoosobowej grupce mialem okazje powymieniac sie wspolnie po jednym pierogu i sprobowac wiele smakow od pierogow na wodzie i na slodko do pierogow na piecu na slono. Musze przynac ze na pierwszy rzut oka nigdy bym nie powiedzial ze moge byc tak mile...Więcej,positive,5
"Miejsce , od momentu kiedy dwa razy trafiłam na przepieprzone placki -doslownie- pierogi z wątpliwe świeżym nadzieniem (na które trzeba czakac 45 minut ) straciło mnie jako stałego gościa. Szkoda bo kiedyś było tam smacznie .",positive,3
Bardzo dobre pierogi. Bardzo duży wybór. Każdy znajdzie coś dla siebie. Polecam z soczewica zapiekane. Duże porcje wiec trzeba uważać. Nie mają koncesji na alkohol. Ogólnie polecam na pewno wrócę. Bardzo fajny wystrój w środku...,positive,4
Obowiązkowy punkt programu podczas zwiedzania Wrocławia. Duży wybór pierogów zapiekanych w piecu i z wody. Tym razem zdecydowaliśmy się z dziećmi na pierogi na słodko - były pyszne. Lokal warty odwiedzin i polecenia. Ceny umiarkowane.,positive,5
"Jedzenie smaczne, jednak ceny powalają.
Strasznie długi czas oczekiwania. Restauracja raczej dla przyjezdnych.",positive,3
"Jako doświadczony miłośnik pierogów byłem zwłaszcza zawiedziony ciastem pierogowym, które było sztywne, mączyste i kluchowate. Natomiast farsz był bardzo smaczny. Obsługa miła i kompetentna, lokalizacja restauracji idealna z pięknym widokiem na starówkę. Polecam zatrudnienie lepszego kucharza.",positive,2
Dosc drogo no i obsluga tragiczna. Na dania i rachunrk czeka sie nieskonczenie dlugo. Ceny tez dosc pokazne. Ogolnie nie polecam.,positive,3
"bardzo duży wybór pierogów,może nienajtaniej,ale za to pysznie ,polecam z mięsem,łososiem palce lizać",positive,4
"Wszystko, co zostało zamówione było bardzo smaczne. Niestety porcje za duże i to akurat w naszym przypadku był jedyny ""minus""
Zamówiliśmy pierogi pieczone, czyli piecuchy z różnymi farszami. Było pysznie, obsługa nie zawiodła, ceny mogłyby być niższe, miejsce bardzo przyjemnie zlokalizowane.",positive,5
"Miejsce idealne na dobry i sycący obiad w czasie wakacji. Miła obsługa, dobre jedzenie a w gnieździe dodatkowe rabaty.",positive,4
"Pierogi świetne, smaczne i niedrogie. Zaskoczyły nas porcje, wzięliśmy duże, oboje zostawiliśmy po kilka pierogów na talerzu, bo nie daliśmy rady zjeść ;d W lecie tylko na ogródku!",positive,5
"Pierogarnia ma swój niepowtarzalny
klimat. Jest tam naprawdę pysznie, miła obsługa i duży wybór pierogow. Można usiąść na patio ale w środku jest naprawdę pięknie!",positive,4
"Bardzo dobre pierogi, miła obsługa i rozsądne ceny. Najbardziej jednak zachwyca klimat tego miejsca. Można poczuć się jak w prawdziwej karczmie. Polecam na obiad ze znajomymi",positive,4
"Zamówiliśmy dwa zestawy pierogów. Pierogi gotowane były ok. Ciasto i farsz dobre. Niestety miks pierogów z pieca to porażka. Ciasto bez smaku, farsz bardzo przeciętny.",positive,2
"Pierogi dobre, chociaż można lepiej. Duże porcje są serio duże. Restauracja jednak dość droga, pewnie ze względu na lokalizację. Chyba nie poszłabym tam drugi raz.",positive,3
"PRZEPYSZNE pierogi! Duże porcje w naprawdę rozsądnej cenie. Fantastyczna obsługa. Ogródek w którym na szczęście nie wolno palić. Bardzo klimatyczne wnętrze lokalu. Każdy powinien tam zjeść! Zwłaszcza jeśli jest miłośnikiem pierogów, zarówno na słono jak i słodko, tym bardziej dla tak nietypowych nadzień jakie tam...Więcej",positive,5
Pierogi bardzo smaczne.Bardzo duży wybór pierogów. W restauracji panuje bardzo fajny klimat.Obsługa na najwyższym poziomie. Polecam,positive,5
"Zdecydowanie polecam. Najlepsze pierogi jakie jadłem! Dzieci też zachwycone. Bardzo duży wybór pierogów gotowanych, smażonych i pieczonych.",positive,5
"Duży wybór pierogów, pieczone, gotowane, podsmażane. Farsze słodkie, ostre, mięsne, wegetariańskie. ... Doskonałe placki ziemniaczane. Ładny wystrój wnętrza.",positive,5
"Obsługa przemiła, pierogi bardzo różnorodne w smakach i przepyszne. Byliśmy dwa razy. Za pierwszym wszyscy zamówili pierogi z wody głównie na słodko - bardzo ciekawe smaki i kolory (np. czarne bambo w czekoladowym cieście z białą czekoladą, malinami i miętą) oraz różnorodne smaki sosów. Za...Więcej",positive,5
"W Pierogarni byliśmy w kilka osób, nie był to pierwszy raz. W weekendy trzeba czasem poczekać za stolikiem. Pierogi są naprawdę dość smaczne, nie ma co narzekać. Ważne, że czuć, że z tego słyną i są robione na świeżo. Problem jednak pojawił się wtedy, kiedy...Więcej",positive,4
"Dogodna lokalizacja, wspaniałe jedzenie i przemiła obsługa. Byliśmy kilkakrotnie i nigdy się nie zawiedliśmy, choć za każdym razem zamawialiśmy inne dania. Cenowo też bardzo przystępnie. Do tak klimatycznych miejsc chce się wracać. Zdecydowanie warto: i dla smaku i dla estetyki wnętrza.",positive,5
"czekaliśmy na jedzenie 40 minut. Jedzenie syfiaste pierogi z beznadziejnym farszem-, placki ziemniaczane wyglądały jakby je zrobili z mikrofalówki, a później wrzucili na olej, żeby wyglądały na robione w lokalu i tak smakowały. Nie mam pojęcia jak można napisać dobrą opinię z tej knajpy, poraszka....Więcej",positive,1
"Jeszcze nigdy nie zawiodłem się na posiłkach serwowanych w tym lokalu. Na zamówione piecuchy czekałem niecały kwadrans. Pierogi to istna rozkosz dla podniebienia. Smaczne to mało powiedziane! Obsługa uprzejma, grzeczna. Z pewnością zagoszczę tu ponownie. Naprawdę polecam!",positive,5
"Bardzo dobre pierożki, zupy pyszne, miła obsługa, piękne kelnerki świetnie doradza, jeśli jest się niezdecydowanym. Polecam! :)",positive,5
"Klimat miejsca rewelacyjny, swojski ale nie przytłaczający. Obsługa miła, zainteresowana. Zupa pomidorowa i żurek wyborny. Micha pierogów do próbowania bardzo smaczna. I na słodko i na ostro. Jednym słowem rewelacja. Polecam. Następnym razem gdy będziemy we Wrocławiu na pewno tu wpadniemy. :)",positive,5
"Jesli ktos wpada do Wroclawia na dzień bądź kilka dni warto odwiedzic to miejsce. Ciekawe wnetrzne, szerokie menu. Bardzo ciekawe połączenia smaków.",positive,5
"Duży wybór pierogów, dla dzieci można wybrać porcję po 5 szt. Ceny przystępne, obsługa miła, dzieci dostały kredki i kolorowanki, do tego bardzo ucueszyły się sposobem w jaki Pani przyniosła porcję dla trzech osób, ale to sprawdźcie sami :) z ogródka idealny widok na Rynek,...Więcej",positive,5
"Restauracja serwuje bardzo smaczne i syte pierogi. Nie sądziłam, ze można się najeść porcją, w której są tylko trzy piecuchy. Okazuje się jednak, że można! Jedynki minusem jest brak alkoholu. W gorący lipcowy wieczór mieliśmy ochotę na piwo do posiłku. W Starym Młynie dostępne są...Więcej",positive,4
"Tutaj można zjeść najlepsze pierogi jakie jadłem w życiu jak u mojej babci , wybór jest duży polecam ruskie oraz z owocami",positive,5
Polecam pierogarnię Stary Młyn w centrum Wrocławia. Ładnie urządzona i sporo miejsca (byliśmy w podziemiach) - smaczne pierogi w dobrej cenie. Warto przeczytać iż są to naprawdę duże pierogi 3 sztuki i wystarczy (oczywiście małżonka nie zjadła i śmietniczek mąż dojadł :) ).,positive,4
"Czekaliśmy dość długo na podanie karty, bo kelner nie zorientował się, że dopiero usiedliśmy. Na lemoniadę też trochę czekaliśmy, ale to akurat uważam za mały plus, bo byliśmy z dziećmi i zapewne wypiłyby wszystko (my pewnie też) zanim podano by dania :) Na usprawiedliwienie ich...Więcej",positive,4
"Lokal położony w centrum, z bardzo ciekawym wystrojem. Obsługa bardzo miła i na poziomie. Jedzenie podawane bardzo smaczne i świeże. Polecam każdemu uwielbiającemu pierogi !!",positive,5
"Naprawdę lubię tą restaurację i często zabieram tam znajomych i rodzinę, gdy mnie odwiedzają we Wrocławiu. Pierogi są naprawdę pyszne, jest duży wybór - ja polecam szczególnie piecuchy. Obsługa bardzo miła. Wystrój też klimatyczny.",positive,5
"Jedno z najlepszych miejsc na rozsądnie wyceniony posiłek na wrocławskim rynku. Duży wybór pierogów - pieczone drożdżowe, pieczone z ciasta kruchego i klasyczne. Moje ulubione nadzienie to mięso i śliwka. Przepyszne! Zawsze świetnie doprawione. Porcja 3 pierogów jest idealna na syty obiad, pięciu nigdy nie...Więcej",positive,5
Poprawna restauracja na wrocławskim rynku. Miła i szybka obsługa. Duży wybór rożnych rodzajów pierogów. Ceny umiarkowane jak na Rynek.,positive,4
"Lokal odwiedzony przypadkiem późnym wieczorem, okazał się strzałem w dziesiątkę, pyszne pierogi akurat próbowaliśmy z kapusta i grzybami oraz szpinakowych. Czas oczekiwania w normie ( nie jest to fast food wiec nie ma co marudzic ze jest dłużej niż kilka minut). Obsluga miła i uprzejma...Więcej",positive,5
"Pierogi w niebanalnym wykonaniu, najlepsze te pieczone (piecuchy) z zaskakującymi, świetnie dobranymi dodatkami, Naprawdę polecam!",positive,5
"Pierogi słabe, ale za ich smak wystawiłabym 3, gdyby nie jeden incydent. Zabrałam tam koleżankę, która przyjechała do mnie w odwiedziny. Jakież było nasze zdziwienie, jak z pieczonego pieroga wyciagnęła kawał solidnej torebki foliowej. Obsługa a jak przeprosiła, zaproponowała deser w ramach rekompensaty, a za...Więcej",positive,1
pyszne pierogi zapiekane (porcją 5szt. można nakarmic dwie osoby) i miła obsługa 👌 na pewno wrócę przy kolejnej okazji,positive,5
"W pierogarni byłem kilka razy. Za każdym razem bardzo dobre jedzenie.
Trochę za dużo ludzi jak dla mnie - nie ma kameralnej atmosfery.
Obsługa też robi się mnie miła jak się robi taki tłum.
Ale ogólnie lokal jest godny polecenia... i pewnie też stąd ten...Więcej",positive,4
Ilekroć jestem we Wrocławiu za każdym razem odwiedzam Start Młyn! Nie ma innej opcji. Przepysznie pierogi czy na słodko czy na ostro! Fakt faktem trochę trzeba zaczekać na danie przy większym oblężeniu restauracji (jak wszędzie) ale rekompensuje to smalec z ogoreczkiem i pajdami chleba. JAK...Więcej,positive,5
"Wysoka pozycja wsród wrocławskich restauracji jest dla mnie zaskoczeniem. Słabe ciasto pierogów (dość grube), pierogi ""z grzybami"" faszerowane pieczarkami zupełnie bez smaku, wręcz okropne i na dokładkę placki ziemniaczane w których czuć tylko mąkę. Zdecydowanie nie wrócę do tego miejsca. Nie polecam.",positive,2
"Wizyta po dłuższej przerwie, krem z grzybów b.dobry, intensywny smak. Za to pieczone pierogi pastusze rozczarowały, były po prostu niedopieczone, zamiast chrupiącej brązowawej skórki dostałem ledwo lekko pomarańczową, oczywiście ciasto było niesmaczne. Powolna obsługa. W sumie wrażenie że obniżyli loty.",positive,3
