sentiment,word
1.0,pieszczocha
1.0,pieszczoszek
1.0,pieszczoszka
2.0,pieszczota
1.0,pieszczotka
2.0,pieszczotliwy
1.0,pieściwy
-1.0,pieśniarski
1.0,pietyzm
1.0,pięciogwiazdkowy
-2.0,piękniś
-1.0,pięknoduchowski
2.0,piękność
2.0,piękny
2.0,piękny
2.0,piękny
2.0,piękny
-2.0,piękny
2.0,piękny
-2.0,pięta
-2.0,piętno
-2.0,pigmej
-1.0,pigułka
-2.0,pigwa
-1.0,pijacki
-1.0,pijacki
-1.0,pijacki
-1.0,pijacki
-2.0,pijak
-1.0,pijanica
-1.0,pijany
-2.0,pijany jak Messerschmitt
-2.0,pijaństwo
-1.0,pijatyka
-2.0,pijawniki
-1.0,pijus
1.0,pikantnie
1.0,pikantny
1.0,piknikowy
-1.0,pilch
1.0,pilność
-1.0,pilny
1.0,pilny
-2.0,pilzneński
-2.0,pilzneński
-2.0,pilźnianin
-2.0,pilźnianka
-2.0,pilźnieński
-2.0,pilźnieński
-1.0,piła
-1.0,piłka siatkowa
-2.0,pinda
-2.0,pindzia
-2.0,piołun
-2.0,pionek
2.0,pionierski
2.0,pionierskość
-2.0,piorunujący
-2.0,pioruński
-2.0,piotrkowski
-2.0,piotrkowski
-1.0,piórowy
-2.0,pipa
-2.0,piramidalny
-2.0,pirat
-2.0,pirat
-2.0,pirat
-2.0,pirat
-2.0,pirat drogowy
-2.0,pirat powietrzny
-2.0,pirytowy
-2.0,pisarczyk
-2.0,pisarzyna
1.0,pisklę
-1.0,piskliwy
-2.0,piskliwy
-1.0,piskliwy
-2.0,pismaczyna
-2.0,pismak
1.0,piśmienny
-1.0,pityjski
-2.0,piwo
-2.0,pizda
-2.0,piździelec
-2.0,plaga
-2.0,plagiator
-2.0,plajta
-2.0,plajta
-2.0,plama
-2.0,plama
-2.0,plama na honorze
-2.0,plamiec agreściak
1.0,planowy
-2.0,plastikowość
2.0,plastyczność
1.0,plastyczny
2.0,plastyka
-1.0,platformowy
-1.0,platfus
-1.0,platfus
2.0,platynowy
-1.0,plazmatyczny
-1.0,plątanina
-2.0,plebejski
-2.0,plebejusz
-1.0,plebejuszowski
-1.0,pleciuch
-1.0,pleciuga
-1.0,plenarny
1.0,plenność
1.0,plenny
-1.0,pleśniowy
-2.0,plewa
-1.0,plisowany
-1.0,plociuch
-1.0,plotkarka
-2.0,plotkarski
-1.0,plugastwo
-2.0,plugawiec
-2.0,plugawy
-2.0,plugawy
-2.0,plugawy
-2.0,plugawy
-2.0,plugawy
-1.0,płaczek
-2.0,płaczliwy
-1.0,płakanie
-1.0,płaksa
-1.0,płaski
-2.0,płaski
-2.0,płaskość
-2.0,płochliwość
-1.0,płochliwy
-2.0,płochliwy
-1.0,płochość
-1.0,płochy
-1.0,płochy
-1.0,płochy
1.0,płodny
1.0,płomienny
1.0,płomienny
-1.0,płonność
-1.0,płonny
-2.0,płotka
1.0,płynność
1.0,płynny
1.0,płynny
-2.0,płytowy
-1.0,pływactwo
-1.0,po australijsku
-1.0,po bratersku
-1.0,po gospodarsku
-2.0,po junacku
-2.0,po leśmianowsku
-2.0,po ormiańsku
-1.0,po pańsku
-1.0,po sarmacku
-2.0,po staroświecku
-1.0,poblakły
-1.0,pobożniś
1.0,pobratymca
2.0,pobratymiec
-1.0,pobudliwy
-1.0,pobudzić
-2.0,pochlebca
-1.0,pochmiel
-1.0,pochmurny
-1.0,pochopność
-1.0,pochopny
1.0,pociąg fizyczny
2.0,pociągający
-2.0,pociągnąć z butelki
-2.0,pociecha
1.0,pocieszyciel
2.0,pocieszycielski
1.0,poczciwy
2.0,poczciwy
1.0,poczesny
1.0,poczestny
2.0,poczucie humoru
-2.0,poczucie wyższości
-2.0,poczwara
-2.0,poczwara
-2.0,poczwarny
1.0,poczytny
-1.0,podatny
-2.0,podbramkowy
-2.0,podburzyciel
-1.0,podchloryn
-1.0,podchmielony
-1.0,podciep
-1.0,podcięty
-2.0,podczłowiek
-1.0,poddańczość
-1.0,poddańczość
-2.0,poddańczy
-1.0,poddaństwo
-2.0,poddębicki
-1.0,podejrzany
-1.0,podejrzliwiec
-2.0,podejrzliwość
2.0,podekscytowanie
-1.0,podfruwajka
-1.0,podglądacz
-1.0,podgryzacz
-1.0,podjazdowy
-1.0,podjodyn
-2.0,podjudzacz
-1.0,podkowa
-2.0,podkóweczka
-2.0,podkówka
-2.0,podlec
-1.0,podległość
-1.0,podlizuch
-1.0,podlizywacz
-1.0,podlotek
-2.0,podłość
-2.0,podłota
-2.0,podłota
-2.0,podły
-2.0,podły
-2.0,podły
-2.0,podły
-2.0,podły
-1.0,podmiana
-1.0,podmiotowość
2.0,podniecający
-1.0,podniecenie
-2.0,podnóżek
-1.0,podochocony
-2.0,podpalacz
-1.0,podpity
-2.0,podrabiacz
-1.0,podręcznikowość
-2.0,podrobiony
-1.0,podrostek
-1.0,podrzędnie
-1.0,podrzędność
-1.0,podrzędny
-1.0,podrzutek
-1.0,podskakiwacz
-1.0,podsłuchiwacz
-2.0,podstępność
-2.0,podstępny
-2.0,podstępny
-2.0,poduchowaty
-1.0,podupadły
-2.0,poduszka
-1.0,poduszka balansowa
2.0,podziw
-2.0,podżegacz
1.0,poeta laureatus
1.0,poetycki
-1.0,poetyczność
1.0,poezja
-2.0,poflotacyjny
-2.0,pogarda
-2.0,pogardliwość
-2.0,pogardliwy
-2.0,pogardliwy
1.0,poglądowość
1.0,pogoda ducha
-2.0,pogodność
1.0,pogodność
-1.0,pogodność
1.0,pogodny
2.0,pogodny
1.0,pogodny
1.0,pogodny
1.0,pogodny
1.0,pogodny
1.0,pogodzenie
-1.0,pogorzelec
-2.0,pogorzelski
-1.0,pogrobowiec
-1.0,pogrobowiec
-2.0,pogrom
-2.0,pogrom
-2.0,pogromowy
-1.0,pogrubieć
-2.0,pohańbienie
-2.0,poidełko
1.0,pojaśniały
1.0,pojednawczy
-1.0,pojedynek
-2.0,pojemnikowy
-1.0,pojękiwanie
2.0,pojętność
-1.0,pokazowość
-1.0,pokazowość
2.0,pokazowy
-1.0,pokazowy
-1.0,pokazówka
-1.0,pokątny
-1.0,pokemonowy
-2.0,pokładowy
-1.0,pokojowy
-2.0,pokoleniowy
-1.0,pokopany
-1.0,pokraczny
-2.0,pokraczny
-2.0,pokraka
2.0,pokrewna dusza
1.0,pokręcony
-2.0,pokrętność
-1.0,pokrętny
1.0,pokrzepiciel
-1.0,pokrzywdzony
-1.0,pokwękiwanie
-2.0,polakożerca
-2.0,polakożerczy
1.0,polerowny
1.0,polerowny
-1.0,polew
-1.0,polewka
-2.0,policyjność
-1.0,policyjny
-2.0,policyjny
-1.0,policzalny
-2.0,policzek
2.0,poliglota
2.0,poliglotyzm
2.0,polihistor
2.0,polimat
-1.0,polisiarczek
-2.0,politowanie
-1.0,politruk
1.0,poliwalentny
-2.0,polonizator
-2.0,polonofob
2.0,polot
1.0,polotny
-2.0,polowanie na czarownice
-2.0,południce
-1.0,południowoniemiecki koń zimnokrwisty
-1.0,południowy
-2.0,połyskowy
-2.0,pomadkowy
-2.0,pomierny
-1.0,pomieszanie
-2.0,pomieszanie z poplątaniem
1.0,pomijalny
-1.0,pomiotło
-2.0,pomniejszać się
2.0,pomnikowość
2.0,pomnikowy
2.0,pomocny
-1.0,pompatyczność
-1.0,pompatyczny
-2.0,pompier
-1.0,pomrok
-2.0,pomrowica leszczynówka
-1.0,pomuchla
-2.0,pomyleniec
-2.0,pomyleniec
-2.0,pomylony
-1.0,pomylony
-2.0,pomylony
-2.0,pomylony
1.0,pomysłowość
1.0,pomysłowy
1.0,pomysłowy
2.0,pomyślność
2.0,ponadczasowość
2.0,ponadczasowy
-2.0,ponadprogramowy
-1.0,ponczowy
2.0,ponętny
2.0,ponętny
-2.0,poniecki
-2.0,poniżenie
-2.0,poniżenie
-1.0,ponurak
-2.0,ponurość
-1.0,ponury
-2.0,ponury żniwiarz
-2.0,poobozowy
-2.0,popapraniec
-1.0,popapraniec
-1.0,popędliwość
-2.0,popędliwość
-1.0,popielcowy
-1.0,popielica
-1.0,popijawa
-1.0,popijocha
-1.0,popiołowy
2.0,popisowość
2.0,popisowy
-1.0,popisywanie się
1.0,popkulturowy
-1.0,poplamiony
1.0,popłatny
-2.0,popłoch
-2.0,popracować nad sobą
2.0,poprawność
1.0,poprawny
1.0,poprawny
-1.0,poprzedni
-1.0,popsujzabawa
-1.0,popsuty
-2.0,popsuty
-2.0,populista
-2.0,popychadło
-1.0,popychle
-1.0,popychło
-1.0,porachunek
-2.0,porażka
-1.0,porcelitowy
1.0,poręczny
1.0,poręczny
-2.0,porowy
-2.0,porywacz
2.0,porywający
-2.0,porywczość
-1.0,porywistość
1.0,porządek
2.0,porządność
1.0,porządność
1.0,porządny
1.0,porządny
1.0,posażny
-1.0,poseł dietetyczny
-2.0,posępność
-2.0,posępny
1.0,posilny
1.0,posłuszny
1.0,posłuszny
-2.0,pospolitak
-1.0,pospolity
1.0,postać
2.0,postawność
-1.0,posterunkowy
1.0,postęp
1.0,postęp biologiczny
1.0,postęp techniczny
2.0,postępowość
-2.0,postojowy
-2.0,postrach
-2.0,postrach
-2.0,postrzeleniec
-1.0,posucha
1.0,posuwistość
1.0,posyłanie uśmiechu
-1.0,poszarzały
-1.0,poszarzały
-1.0,poszkodowany
2.0,poświęcony
-2.0,potakiewicz
-2.0,potakiwacz
1.0,potańc
-1.0,potencjometryczny
-2.0,potępiciel
-2.0,potępieńczy
-2.0,potępieńczy
1.0,potężność
2.0,potężny
2.0,potężny
-1.0,potknięcie
1.0,potoczysty
-2.0,potop
-1.0,potrawa
1.0,potrzeba
-1.0,potrzebność
-1.0,potrzebujący
-2.0,potulny
1.0,potulny
-2.0,potwarca
-2.0,potwora
-2.0,potwora buczynówka
-1.0,potworkowaty
-2.0,potworność
-2.0,potworność
-2.0,potworny
-2.0,potworny
-2.0,potworny
-2.0,potworny
-2.0,potwór
-2.0,potwór
-2.0,potwór
-2.0,potyczka
1.0,pouczający
-1.0,poufały
-1.0,poundal
2.0,powabny
1.0,powaga
-1.0,powaga
1.0,poważność
-2.0,poważny
-2.0,poważny
1.0,poważny
-2.0,poważny
1.0,powiernik
1.0,powłóczyste spojrzenie
1.0,powłóczystość
-1.0,powodzianin
-1.0,powolność
-2.0,powolność
-1.0,powolny
-2.0,powsinoga
-1.0,powściągliwość
-1.0,powtarzalność
-1.0,poza
2.0,pozaczasowość
-2.0,pozagiełdowy
1.0,pozahistoryczny
-1.0,pozajęzykowy
-1.0,pozakonkursowo
-1.0,pozakonkursowy
-1.0,pozamedycznie
-1.0,pozamedyczny
-1.0,pozaprogramowy
-1.0,pozaprogramowy
-2.0,pozbyć się
-2.0,pozer
-2.0,pozerski
-1.0,pozieleniały
-1.0,pozieleniały
-1.0,poziomy
1.0,poznawalny
-1.0,pozoracyjny
-1.0,pozorancki
-1.0,pozorność
-1.0,pozorny
-2.0,pozycja
1.0,pozytywność
1.0,pozytywny
2.0,pozytywny
1.0,pozytywny
2.0,pożądanie
2.0,pożądanie
2.0,pożądany
-1.0,pożądliwy
-1.0,pożeracz damskich serc
-1.0,pożeracz niewieścich serc
-1.0,pożeracz serc
-2.0,pożoga
-2.0,pożoga
-1.0,pożółkły
1.0,pożyteczny
-1.0,pożyteczny idiota
1.0,pożywny
-2.0,półanalfabeta
1.0,półbóg
-1.0,półdiablę
-2.0,półdziecko
-1.0,półdziki
-1.0,półdziki
-2.0,półgłówek
-2.0,półgłupek
-2.0,półinteligent
-1.0,półksiężyc
-1.0,półlegalność
-1.0,półpustynny
-2.0,półtrup
-1.0,półwariat
-2.0,półwełniany
-2.0,praca
-1.0,pracochłonność
-1.0,pracoholik
1.0,pracoholik
2.0,pracowity
-2.0,Praga
2.0,pragmatyczność
2.0,pragmatyczność
1.0,pragmatyczny
-1.0,pragnący
1.0,praktyczny
1.0,praktyczny
1.0,praprababcia
-2.0,prasowy
1.0,prawdomówny
-2.0,prawdziwie
-1.0,prawdziwie
2.0,prawdziwy
2.0,prawdziwy
-1.0,prawdziwy
1.0,prawdziwy
-2.0,prawiczek
-1.0,prawnictwo
1.0,prawność
1.0,prawnuczek
1.0,praworządność
1.0,praworządny
-1.0,prawoskrętny
2.0,prawość
1.0,prawowitość
1.0,prawy
2.0,prawy
-1.0,prażak
-1.0,prażanin
-1.0,prażanka
2.0,prąd
-1.0,prądzik
1.0,precyzja
1.0,precyzyjność
-1.0,precyzyjny
1.0,precyzyjny
-2.0,premedytacja
-1.0,prepotencja
-2.0,pretensja
-2.0,pretensjonalność
-2.0,pretensjonalny
-2.0,prezentacja
2.0,prężność
2.0,prężność
1.0,prężny
1.0,prężny
-1.0,PRL-owski
-1.0,problem
-1.0,problematyczność
-1.0,problemowość
-2.0,prochowy
-2.0,producentka
1.0,produktywny
1.0,produktywny
1.0,produktywny
1.0,produktywny
1.0,produktywny
-1.0,proefektywnościowy
-2.0,profan
-2.0,profan
-2.0,profanacja
-2.0,profanator
2.0,profesjonalista
2.0,profesjonalizm
2.0,profesjonalny
2.0,profesjonalny
2.0,profesjonał
-1.0,profesorek
-2.0,profetycznie
-1.0,progowy
2.0,progres
2.0,progresizm
2.0,progresywizm
2.0,progresywność
1.0,proinwestycyjny
-1.0,proletariacki
-1.0,proliferacja
-1.0,proliferacyjny
2.0,prometejski
1.0,promieniowanie
1.0,promienisty
-1.0,promienisty
2.0,promienisty
2.0,promienny
2.0,promienny
-1.0,promienny
1.0,promienny
1.0,promienny
1.0,promień
-1.0,promiskuityzm
1.0,promyk
1.0,proporcjonalny
-2.0,proscenium
-1.0,prosię
-2.0,prosięcy
-2.0,prosięcy
1.0,prosperity
-1.0,prosperity
-2.0,prostacki
-2.0,prostackość
-2.0,prostackość
-2.0,prostactwo
-1.0,prostaczek
-2.0,prostaczość
-2.0,prostak
2.0,prostoduszny
-1.0,prostość
1.0,prostota
-2.0,prosty
-1.0,prościuch
-1.0,prościutki
1.0,prościutki
-2.0,protekcjonalizm
-2.0,protekcjonalność
-1.0,protekcjonalny
-2.0,proteusz
-1.0,proteuszowy
-1.0,protokolaryzm
-1.0,protokólaryzm
1.0,prototypowość
-1.0,prowincjonalizm
-2.0,prowincjonalnie
-1.0,prowincjonalność
-2.0,prowincjonalny
-2.0,prowincjonalny
-1.0,prowincjusz
-1.0,prowizorium
-1.0,prowizorka
-1.0,prowizoryczność
-1.0,prowizoryczny
-1.0,prowodyr
-1.0,prowok
-1.0,prowokacyjny
-2.0,prowokator
-2.0,próchno
-2.0,próżniactwo
-2.0,próżniaczy
-2.0,próżniak
-2.0,próżność
-2.0,próżny
-2.0,próżny
-1.0,pruderyjny
-1.0,pruderyjny
-2.0,prukwa
-2.0,pruski
-2.0,pryk
2.0,prymarność
-2.0,prymityw
-2.0,prymitywizm
-2.0,prymitywność
-2.0,prymitywność
-1.0,prymitywność
-2.0,prymitywność
2.0,prymus
-1.0,pryncypialista
-1.0,pryszcz
-2.0,pryszczaty
-1.0,prywaciarz
-1.0,prywata
-1.0,prywatniak
-1.0,przaśny
-2.0,przebiegły
-1.0,przebieraniec
-2.0,przebieraniec
-1.0,przebieraniec
-1.0,przebitkowy
-2.0,przebitkowy
1.0,przebłysk
2.0,przebogaty
-1.0,przeboje
2.0,przebojowość
2.0,przebojowy
2.0,przebojowy
1.0,przebojowy
-1.0,przebranie
-2.0,przebrzydły
-2.0,przebrzydły
-2.0,przebrzydły
-1.0,przechera
-1.0,przechodzony
-1.0,przechrzta
-1.0,przechył
-1.0,przeciągły
-2.0,przeciętniak
-1.0,przeciwciało antyfosfolipidowe
-1.0,przeciwciało antykardiolipinowe
-1.0,przeciwkaszlowy
-2.0,przeciwoblodzeniowy
-1.0,przeciwstawienie
-1.0,przeciwwskazany
2.0,przecudność
2.0,przecudny
2.0,przecudowny
-2.0,przecudowny
-2.0,przecudowny
2.0,przecudowny
-1.0,przecudowny
-2.0,przeczulenie
1.0,przeczuwalny
1.0,przeczystość
2.0,przeczysty
-2.0,przedajny
-1.0,przedajny
-2.0,przedawczyk
-2.0,przedfrontowy
-1.0,przedhistoryczny
-2.0,przedmiotowy
2.0,przedobry
2.0,przedoskonały
-2.0,przedpokojowy
-1.0,przedpotopowość
-1.0,przedpotopowy
2.0,przedsiębiorczość
1.0,przedświt
-1.0,przedwczesność
-1.0,przedwczorajszy
-1.0,przedwieczny
-1.0,przegadany
-1.0,przegięcie
-2.0,przegrana
-2.0,przegrana
-2.0,przegraniec
-2.0,przegrany
-2.0,przegrany
-1.0,przegrany
-2.0,przegroda
2.0,przeidealny
2.0,przejęty
-2.0,przejrzały
1.0,przejrzysty
-2.0,przejście
-2.0,przekleństwo
-2.0,przekleństwo
-2.0,przeklętnik
-2.0,przeklęty
1.0,przekładalność
1.0,przekładalny
-2.0,przekłamany
-1.0,przekrwiony
-2.0,przekupny
-2.0,przelęknienie
1.0,przeliczalny
2.0,przełomowy
-1.0,przemądry
-2.0,przemądrzalec
-2.0,przemądrzalstwo
-2.0,przemądrzałość
-2.0,przemądrzały
-1.0,przemądrzały
-1.0,przemęczony
-1.0,przemiły
-1.0,przemiły
2.0,przemyślność
1.0,przemyślny
1.0,przemyślny
1.0,przemyślny
-2.0,przemytnik
2.0,przenajświętszy
-2.0,przeniewierca
-2.0,przeniewierczy
-2.0,przeniewierczy
2.0,przenikliwość
1.0,przenikliwość
-1.0,przenikliwy
2.0,przenikliwy
1.0,przenikliwy
-1.0,przenośnikowy
-1.0,przeogromny
-2.0,przeogromny
-2.0,przeokropny
-2.0,przeokropny
-2.0,przeokropny
-2.0,przeokropny
-1.0,przepełnienie
2.0,przepiękność
2.0,przepiękny
2.0,przepiękny
-2.0,przepity
-2.0,przepocony
2.0,przepotężny
-2.0,przepracowany
-1.0,przeprawa
-1.0,przepychanka
-1.0,przepychanka
2.0,przepyszny
2.0,przepyszny
-2.0,przeraźliwość
-2.0,przeraźliwy
-2.0,przerażający
-2.0,przerażający
-2.0,przerażający
-2.0,przerażenie
-1.0,przesada
-2.0,przesada poprawnościowa
-2.0,przesadna poprawność
-1.0,przesadność
-1.0,przesadny
-1.0,przesadzony
-2.0,przesądność
-2.0,przesiedlenie
2.0,przesławny
2.0,przesłodki
2.0,przesłodki
-1.0,przestarzałość
-1.0,przestarzały
-2.0,przestępca
-2.0,przestępczo
-1.0,przestępczy
-2.0,przestrach
-2.0,przestraszny
-2.0,przestraszny
-1.0,przesympatyczny
-1.0,przesympatyczny
-2.0,przesyt
-1.0,przeszkodowy
-2.0,prześladowanie
-1.0,prześladowany
-2.0,prześladowca
2.0,prześliczność
-1.0,przetarg
1.0,przetłumaczalny
-1.0,przetłuszczony
2.0,przeuroczy
-1.0,przewalanka
1.0,przewiewny
-1.0,przewlekłość
-1.0,przewlekły
-2.0,przewrażliwienie
-2.0,przewrażliwiony
-2.0,przewrotnik
-2.0,przewrotność
-1.0,przewrotny
-2.0,przewrotny
-2.0,przewrotowy
-2.0,przewspaniały
2.0,przewspaniały
2.0,przewspaniały
2.0,przewspaniały
2.0,przewspaniały
2.0,przewspaniały
2.0,przezacny
2.0,przezacny
2.0,przezacny
1.0,przezorność
1.0,przezorny
-1.0,przeżyty
-2.0,przędzalniany
-2.0,przęsło
1.0,przodownik pracy
1.0,przodownik pracy
-1.0,prztyczek
-1.0,prztyk
-1.0,prztyknięcie
-2.0,przybity
-1.0,przybladły
-1.0,przyblakły
-1.0,przybliżoność
-2.0,przybłęda
2.0,przychylność
1.0,przychylność
2.0,przychylność
1.0,przychylny
1.0,przychylny
-1.0,przyciasny
1.0,przyciągający
-1.0,przyciężki
-2.0,przyciężki
-1.0,przyciężki
-1.0,przyczółkowy
-1.0,przyczynkarz
-2.0,przydatny
-1.0,przydeptany
-1.0,przydługi
-1.0,przydługi
-1.0,przydługi
-1.0,przydworny
-1.0,przygłuchy
-2.0,przygłup
-1.0,przygłupi
-1.0,przygłupi
-2.0,przygłupi
-2.0,przygnębienie
-2.0,przygnębiony
-2.0,przygniatający
1.0,przygoda
-2.0,przygruby
2.0,przyjaciel
2.0,przyjaciel domu
2.0,przyjaciel rodziny
1.0,przyjacielski
2.0,przyjazna dusza
2.0,przyjazność
1.0,przyjazny
2.0,przyjazny
1.0,przyjazny
1.0,przyjazny
1.0,przyjaźny
2.0,przyjaźń
-1.0,przyjemniaczek
2.0,przyjemność
1.0,przyjęty
-2.0,przyklasztorny
1.0,przykład
1.0,przykładny
1.0,przykładny
-2.0,przykrość
-1.0,przykrótki
1.0,przylepa
1.0,przylepka
-2.0,przymuł
-1.0,przymus
-1.0,przypadek
-2.0,przypochlebca
-1.0,przypochlebny
-1.0,przysadkowaty
-1.0,przysadzisty
-2.0,przysadzisty
1.0,przystępny
1.0,przystępny
1.0,przystępny
2.0,przystojniak
2.0,przystojność
2.0,przystojny
1.0,przystojny
1.0,przyswajalny
1.0,przyswajalny
-1.0,przyszarzały
1.0,przyszłościowość
1.0,przyszywana ciocia
-2.0,przyszywany wujek
-2.0,przytomnie
-1.0,przytomność
2.0,przytomny
1.0,przytulność
1.0,przytulny
-2.0,przywarsztatowy
1.0,przywiązany
-2.0,przywłaszczyciel
1.0,przyznawalny
2.0,przyzwoitość
1.0,przyzwoitość
-1.0,przyzwoitość
1.0,przyzwoity
1.0,przyzwoity
1.0,przyzwoity
1.0,przyzwoity
-1.0,przyżółkły
-1.0,PSA X
-2.0,pseudoartysta
-1.0,pseudodemokratyczny
-2.0,pseudonaukowiec
-2.0,pseudonaukowość
-1.0,pseudoreligijny
-2.0,pseudoreligijny
-2.0,psi
-2.0,psioczenie
-1.0,pstrokacizna
-1.0,pstryczek
-1.0,pstryk
-1.0,pstryknięcie
1.0,psuj
-1.0,psuj
-2.0,psychiczny
-1.0,psychiczny
-1.0,psychoaktywny
-2.0,psychuszka
-2.0,pt
-2.0,ptasi móżdżek
-2.0,ptasi móżdżek
-2.0,ptaszęcy
-1.0,ptaszęcy
1.0,ptaszyna
1.0,ptaszynka
-1.0,pucek
-2.0,pucharek
1.0,puchaty
-1.0,pucołowatość
1.0,pucołowaty
1.0,pucułowaty
-1.0,pudernica
-2.0,pudło
-2.0,pudło
-2.0,pudło
-1.0,pudrowy
-1.0,pulchny
-1.0,pulpet
-2.0,pulpowy
-1.0,pułapowy
-2.0,pułapowy
-1.0,pumeksowy
1.0,punktualność
-1.0,purpurowy
-1.0,purpurowy
-1.0,purysta
-1.0,purytanin
-1.0,purytanizm
-1.0,purytańsko
-1.0,purytańskość
-1.0,puryzm
-2.0,pustak
-2.0,pustak
-2.0,pustelniczy
-2.0,pustelnik
-1.0,pustelnikowce
-2.0,pustogłowy
-2.0,pustogłów
-2.0,pustota
-2.0,pusty
-2.0,pusty
-2.0,pusty
-2.0,pusty
-1.0,pustynny
-1.0,pustynny
-2.0,puszczalska
-2.0,puszczalski
-2.0,puszka
1.0,puszysty
-2.0,pycha
-2.0,pyłek
-2.0,pyłek kwiatowy
-1.0,pyłowiec
-1.0,pyskacz
-2.0,pyskówka
-2.0,pyszałek
-2.0,pyszałkowatość
-1.0,pyszałkowaty
-1.0,pyszałkowaty
1.0,pyszniutki
-2.0,pyszność
-1.0,pyszny
1.0,pyszny
2.0,pyszny
-1.0,pytyjski
-1.0,pyzatek
-2.0,quasimodo
-2.0,rabacja
-2.0,raban
-2.0,rabin reformowany
-2.0,rabuś
1.0,racjonalność
2.0,racjonalność
2.0,racjonalny
-1.0,raczek
1.0,radiofonizacja
-2.0,radiopajęczarz
-1.0,radiowa twarz
2.0,radosny
2.0,radosny
2.0,radość
2.0,radość życia
-1.0,radykalizowanie
2.0,rajski
-2.0,rajzer
-2.0,rak
-2.0,rakowaty
-2.0,rakowaty
-2.0,ramol
1.0,randka
-1.0,raptowność
-1.0,raptus
-2.0,rasista
-2.0,rasizm
2.0,rasowy
1.0,rasowy
-1.0,rastafarianin
-2.0,raszpla
-2.0,raz
-2.0,razy
1.0,raźność
1.0,raźny
-2.0,rażący
-2.0,rąbanina
-2.0,rąbnięty
1.0,rąbnięty
1.0,rączy
-2.0,rdzenny
-1.0,reakcjonista
-1.0,reakcyjność
-1.0,reakcyjny
1.0,realistyczny
1.0,realistyczny
1.0,realizm
-1.0,realizowalny
1.0,realizowalny
1.0,realny
-1.0,rechot
-1.0,rechotliwy
-1.0,recydywa
-2.0,recydywista
-1.0,referatowy
-1.0,refinansowy
1.0,refleks
-1.0,refleks szachisty
-1.0,regestr
-1.0,regres
-1.0,regresja
-1.0,regresywny
-1.0,regulacja urodzeń
1.0,regularny
-2.0,rejterada
-2.0,rejwach
-2.0,reketier
-2.0,reklamiarstwo
1.0,rekompensata
1.0,relaksowy
-1.0,relatywność
-2.0,religiant
-2.0,renegacki
-2.0,renegat
-1.0,renesans
1.0,renesansowy
2.0,renoma
2.0,renomowany
1.0,rentowny
1.0,rep
-1.0,repetytywność
-2.0,repozytorium
-2.0,represja
-2.0,represyjny
2.0,reprezentacyjny
1.0,reprezentacyjny
1.0,reprezentatywny
-2.0,repulsja
-2.0,repulsywny
-2.0,resentyment
-2.0,reski
-2.0,resortowy
-2.0,resortowy
-1.0,retoryczność
-1.0,retoryczny
2.0,retoryka
-1.0,rewanżysta
-2.0,rewanżystowski
-1.0,rewanżyzm
2.0,rewelacyjny
2.0,rewelacyjny
2.0,rewelacyjny
2.0,rewelacyjny
2.0,rewelacyjny
1.0,rewelatorski
-2.0,rewia mody
1.0,rewiowość
-2.0,rewolucja
-1.0,rewolwerowiec
-1.0,rezerwa
1.0,rezolutność
1.0,rezolutny
-1.0,rezon
-2.0,rezoner
-1.0,rezonerstwo
-2.0,rezun
-2.0,rezurekcyjny
-2.0,rezygnacja
-2.0,reżimowy
-1.0,reżymowy
-1.0,rębajło
-2.0,ręczność
-1.0,rękoczyny
-1.0,ridbok górski
-2.0,robaczkowy
-2.0,robaczy
-1.0,robaczywy
-2.0,robak
-2.0,robakowaty
-2.0,robić na szaro
-2.0,robiony
-2.0,robol
1.0,robotny
-1.0,rockowy
1.0,rodzicielski
1.0,rodzinność
1.0,rodzinny
-2.0,rogacz
2.0,rogal
-1.0,rogata dusza
-2.0,rogatkokształtne
-2.0,rogatkowate
-2.0,rogatkowce
-2.0,rogóżka
-2.0,romans gotycki
1.0,romantyczny
-1.0,romantyczny
1.0,romantyczny
1.0,romantyka
1.0,romantyka
-1.0,romantyzm
1.0,romantyzm
-2.0,rondo
-1.0,rondo
-2.0,ropczycki
-2.0,ropuchowaty
-2.0,ropuchowaty
-2.0,ropuchowaty
-1.0,ropuchowaty
2.0,rosłość
-1.0,rosolis
-1.0,roszczenie
-1.0,roślinka
2.0,rozanielony
-2.0,rozbicie
-1.0,rozbitek
-2.0,rozbójnik
2.0,rozbrajający
1.0,rozbrajający
-1.0,rozbrat
1.0,rozbudowa
-1.0,rozbujały
-2.0,rozchełstany
-2.0,rozczarowanie
-1.0,rozczochraniec
-1.0,rozczochrany
1.0,rozczulenie
1.0,rozczulenie
-1.0,rozdrażnienie
-1.0,rozdział
-2.0,rozdzielnopłciowy
-1.0,rozespany
-1.0,rozgadany
-1.0,rozgardiasz
2.0,rozgarnięty
1.0,rozgłośny
-1.0,rozgorączkowanie
-2.0,rozgoryczenie
-2.0,rozjątrzony
-1.0,rozjeżdżony
-1.0,rozjuszony
-2.0,rozjuszony
-2.0,rozkapryszony
-1.0,rozkisły
-1.0,rozkisły
1.0,rozkładalny
-1.0,rozkładowo
-1.0,rozkładowy
2.0,rozkosz
2.0,rozkosz
-1.0,rozkoszniaczek
1.0,rozkoszniaczek
2.0,rozkoszny
2.0,rozkoszny
2.0,rozkoszny
-2.0,rozkrzyczany
-2.0,rozkudłany
1.0,rozkwit
1.0,rozkwitły
-1.0,rozlany
-1.0,rozlazły
-1.0,rozlazły
